id,stdorToU,datetime,Ppower
MAC004022,Std,2012-07-12 20:30:00.0000000,0.03491042719338539
MAC004022,Std,2012-07-12 21:00:00.0000000,0.013780431786862654
MAC004022,Std,2012-07-12 21:30:00.0000000,0.08451998162609095
MAC004022,Std,2012-07-12 22:00:00.0000000,0.23288929719797888
MAC004022,Std,2012-07-12 22:30:00.0000000,0.07257694074414331
MAC004022,Std,2012-07-12 23:00:00.0000000,0.05144694533762058
MAC004022,Std,2012-07-12 23:30:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-13 00:00:00.0000000,0.03031694993109784
MAC004022,Std,2012-07-13 00:30:00.0000000,0.036288470372071654
MAC004022,Std,2012-07-13 01:00:00.0000000,0.013321084060633901
MAC004022,Std,2012-07-13 01:30:00.0000000,0.01148369315571888
MAC004022,Std,2012-07-13 02:00:00.0000000,0.034451079467156635
MAC004022,Std,2012-07-13 02:30:00.0000000,0.033073036288470366
MAC004022,Std,2012-07-13 03:00:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-13 03:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-13 04:00:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-13 04:30:00.0000000,0.029857602204869087
MAC004022,Std,2012-07-13 05:00:00.0000000,0.008727606798346348
MAC004022,Std,2012-07-13 05:30:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-13 06:00:00.0000000,0.034451079467156635
MAC004022,Std,2012-07-13 06:30:00.0000000,0.09508497932935231
MAC004022,Std,2012-07-13 07:00:00.0000000,0.02939825447864033
MAC004022,Std,2012-07-13 07:30:00.0000000,0.05879650895728066
MAC004022,Std,2012-07-13 08:00:00.0000000,0.10197519522278364
MAC004022,Std,2012-07-13 08:30:00.0000000,0.15204409738171795
MAC004022,Std,2012-07-13 09:00:00.0000000,0.07211759301791457
MAC004022,Std,2012-07-13 09:30:00.0000000,0.023886081763895266
MAC004022,Std,2012-07-13 10:00:00.0000000,0.03215434083601287
MAC004022,Std,2012-07-13 10:30:00.0000000,0.03536977491961415
MAC004022,Std,2012-07-13 11:00:00.0000000,0.011943040881947633
MAC004022,Std,2012-07-13 11:30:00.0000000,0.012861736334405145
MAC004022,Std,2012-07-13 12:00:00.0000000,0.03674781809830041
MAC004022,Std,2012-07-13 12:30:00.0000000,0.03031694993109784
MAC004022,Std,2012-07-13 13:00:00.0000000,0.013780431786862654
MAC004022,Std,2012-07-13 13:30:00.0000000,0.017455213596692696
MAC004022,Std,2012-07-13 14:00:00.0000000,0.03674781809830041
MAC004022,Std,2012-07-13 14:30:00.0000000,0.026182820395039046
MAC004022,Std,2012-07-13 15:00:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-13 15:30:00.0000000,0.017455213596692696
MAC004022,Std,2012-07-13 16:00:00.0000000,0.03491042719338539
MAC004022,Std,2012-07-13 16:30:00.0000000,0.023886081763895266
MAC004022,Std,2012-07-13 17:00:00.0000000,0.00964630225080386
MAC004022,Std,2012-07-13 17:30:00.0000000,0.020211299954065225
MAC004022,Std,2012-07-13 18:00:00.0000000,0.059715204409738175
MAC004022,Std,2012-07-13 18:30:00.0000000,0.05695911805236564
MAC004022,Std,2012-07-13 19:00:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-13 19:30:00.0000000,0.028938906752411574
MAC004022,Std,2012-07-13 20:00:00.0000000,0.033073036288470366
MAC004022,Std,2012-07-13 20:30:00.0000000,0.010564997703261369
MAC004022,Std,2012-07-13 21:00:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-13 21:30:00.0000000,0.03399173174092788
MAC004022,Std,2012-07-13 22:00:00.0000000,0.03031694993109784
MAC004022,Std,2012-07-13 22:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-13 23:00:00.0000000,0.011024345429490124
MAC004022,Std,2012-07-13 23:30:00.0000000,0.03536977491961415
MAC004022,Std,2012-07-14 00:00:00.0000000,0.027101515847496552
MAC004022,Std,2012-07-14 00:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-14 01:00:00.0000000,0.01515847496554892
MAC004022,Std,2012-07-14 01:30:00.0000000,0.034451079467156635
MAC004022,Std,2012-07-14 02:00:00.0000000,0.024345429490124023
MAC004022,Std,2012-07-14 02:30:00.0000000,0.009186954524575103
MAC004022,Std,2012-07-14 03:00:00.0000000,0.017914561322921452
MAC004022,Std,2012-07-14 03:30:00.0000000,0.034451079467156635
