Timestep,Bus,P(kW),Q(kvar)
2012-07-07 22:30:00,bus_009,0.0864,0.0173
2012-07-07 22:30:00,bus_010,0.0864,0.0173
2012-07-07 22:30:00,bus_011,0.0863,0.0173
2012-07-07 22:30:00,bus_012,0.0863,0.0173
2012-07-07 22:30:00,bus_013,0.0864,0.0173
2012-07-07 22:30:00,bus_014,0.0863,0.0173
2012-07-07 22:30:00,busload_001,0.4404,0.169
2012-07-07 22:30:00,busload_002,0.2672,0.1161
2012-07-07 22:30:00,busload_003,0.0901,0.0388
2012-07-07 22:30:00,busload_004,0.0653,0.0257
2012-07-07 22:30:00,busload_005,0.2325,0.1118
2012-07-07 22:30:00,busload_006,0.1848,0.0692
2012-07-07 22:30:00,busload_007,0.0958,0.0421
2012-07-07 22:30:00,busload_008,0.1684,0.0842
2012-07-07 22:30:00,busload_009,0.1077,0.0365
2012-07-07 22:30:00,busload_010,0.0506,0.0172
2012-07-07 22:30:00,busload_011,0.0088,0.0036
2012-07-07 22:30:00,busload_012,0.0409,0.0106
2012-07-07 22:30:00,busload_013,0.1734,0.0522
2012-07-07 22:30:00,busload_014,0.0462,0.0188
2012-07-07 22:30:00,busload_015,0.0183,0.0086
2012-07-07 22:30:00,busload_016,0.0529,0.0264
2012-07-07 22:30:00,busload_017,0.1423,0.0669
2012-07-07 22:30:00,busload_018,0.1445,0.059
2012-07-07 22:30:00,busload_019,0.3268,0.1334
2012-07-07 22:30:00,busload_020,0.0708,0.0354
2012-07-07 22:30:00,busload_021,0.1342,0.0405
2012-07-07 22:30:00,busload_022,0.0144,0.0043
2012-07-07 22:30:00,busload_023,0.0532,0.0216
2012-07-07 22:30:00,busload_024,0.0949,0.0387
2012-07-07 22:30:00,busload_025,0.1895,0.0774
2012-07-07 22:30:00,busload_026,0.01,0.0044
2012-07-07 22:30:00,busload_027,0.1372,0.056
2012-07-07 22:30:00,busload_028,0.176,0.053
2012-07-07 22:30:00,busload_029,0.0803,0.0327
2012-07-07 22:30:00,busload_030,0.0586,0.0177
2012-07-07 22:30:00,busload_031,0.1343,0.0488
2012-07-07 23:00:00,vsource,0,0
2012-07-07 23:00:00,bus_001,0.0865,0.0174
2012-07-07 23:00:00,bus_002,0.0864,0.0174
2012-07-07 23:00:00,bus_003,0.0865,0.0174
2012-07-07 23:00:00,bus_004,0.0865,0.0174
2012-07-07 23:00:00,bus_005,0.0864,0.0173
2012-07-07 23:00:00,bus_006,0.0864,0.0173
2012-07-07 23:00:00,bus_007,0.0863,0.0173
2012-07-07 23:00:00,bus_008,0.0863,0.0173
2012-07-07 23:00:00,bus_009,0.0864,0.0173
2012-07-07 23:00:00,bus_010,0.0864,0.0173
2012-07-07 23:00:00,bus_011,0.0863,0.0173
2012-07-07 23:00:00,bus_012,0.0863,0.0173
2012-07-07 23:00:00,bus_013,0.0863,0.0173
2012-07-07 23:00:00,bus_014,0.0863,0.0172
2012-07-07 23:00:00,busload_001,0.5399,0.2076
2012-07-07 23:00:00,busload_002,0.2837,0.1218
2012-07-07 23:00:00,busload_003,0.1439,0.0613
2012-07-07 23:00:00,busload_004,0.0542,0.0216
2012-07-07 23:00:00,busload_005,0.1865,0.0855
2012-07-07 23:00:00,busload_006,0.0585,0.0219
2012-07-07 23:00:00,busload_007,0.0772,0.0339
2012-07-07 23:00:00,busload_008,0.1941,0.097
2012-07-07 23:00:00,busload_009,0.1702,0.0577
2012-07-07 23:00:00,busload_010,0.0488,0.0166
2012-07-07 23:00:00,busload_011,0.0253,0.0103
2012-07-07 23:00:00,busload_012,0.282,0.0729
2012-07-07 23:00:00,busload_013,0.1933,0.0582
2012-07-07 23:00:00,busload_014,0.0289,0.0118
2012-07-07 23:00:00,busload_015,0.0539,0.0253
2012-07-07 23:00:00,busload_016,0.0079,0.0039
2012-07-07 23:00:00,busload_017,0.0852,0.04
2012-07-07 23:00:00,busload_018,0.1405,0.0574
2012-07-07 23:00:00,busload_019,0.1223,0.0499
2012-07-07 23:00:00,busload_020,0.0928,0.0464
2012-07-07 23:00:00,busload_021,0.1411,0.0425
2012-07-07 23:00:00,busload_022,0.0339,0.0102
2012-07-07 23:00:00,busload_023,0.0301,0.0123
2012-07-07 23:00:00,busload_024,0.1097,0.0447
2012-07-07 23:00:00,busload_025,0.1073,0.0438
2012-07-07 23:00:00,busload_026,0.0365,0.016
2012-07-07 23:00:00,busload_027,0.1235,0.0504
2012-07-07 23:00:00,busload_028,0.074,0.0223
2012-07-07 23:00:00,busload_029,0.0475,0.0193
2012-07-07 23:00:00,busload_030,0.073,0.022
2012-07-07 23:00:00,busload_031,0.1114,0.0404
2012-07-07 23:30:00,vsource,0,0
2012-07-07 23:30:00,bus_001,0.0865,0.0174
2012-07-07 23:30:00,bus_002,0.0865,0.0174
2012-07-07 23:30:00,bus_003,0.0865,0.0174
2012-07-07 23:30:00,bus_004,0.0865,0.0174
2012-07-07 23:30:00,bus_005,0.0864,0.0173
2012-07-07 23:30:00,bus_006,0.0864,0.0173
2012-07-07 23:30:00,bus_007,0.0864,0.0173
2012-07-07 23:30:00,bus_008,0.0864,0.0173
2012-07-07 23:30:00,bus_009,0.0864,0.0173
2012-07-07 23:30:00,bus_010,0.0864,0.0173
2012-07-07 23:30:00,bus_011,0.0863,0.0173
2012-07-07 23:30:00,bus_012,0.0863,0.0173
2012-07-07 23:30:00,bus_013,0.0864,0.0173
2012-07-07 23:30:00,bus_014,0.0863,0.0173
2012-07-07 23:30:00,busload_001,0.3837,0.1479
2012-07-07 23:30:00,busload_002,0.3607,0.1582
2012-07-07 23:30:00,busload_003,0.0907,0.0388
2012-07-07 23:30:00,busload_004,0.0523,0.0208
2012-07-07 23:30:00,busload_005,0.1962,0.0895
2012-07-07 23:30:00,busload_006,0.0141,0.0053
2012-07-07 23:30:00,busload_007,0.045,0.0198
2012-07-07 23:30:00,busload_008,0.0967,0.0483
2012-07-07 23:30:00,busload_009,0.1191,0.0404
2012-07-07 23:30:00,busload_010,0.0301,0.0102
2012-07-07 23:30:00,busload_011,0.0404,0.0165
2012-07-07 23:30:00,busload_012,0.2738,0.0708
2012-07-07 23:30:00,busload_013,0.1971,0.0593
2012-07-07 23:30:00,busload_014,0.0186,0.0076
2012-07-07 23:30:00,busload_015,0.0876,0.0412
2012-07-07 23:30:00,busload_016,0.0312,0.0156
2012-07-07 23:30:00,busload_017,0.0286,0.0134
2012-07-07 23:30:00,busload_018,0.0812,0.0332
2012-07-07 23:30:00,busload_019,0.1204,0.0492
2012-07-07 23:30:00,busload_020,0.1249,0.0625
2012-07-07 23:30:00,busload_021,0.1313,0.0396
2012-07-07 23:30:00,busload_022,0.0327,0.0098
2012-07-07 23:30:00,busload_023,0.0199,0.0081
2012-07-07 23:30:00,busload_024,0.066,0.0269
2012-07-07 23:30:00,busload_025,0.0864,0.0353
2012-07-07 23:30:00,busload_026,0.0199,0.0088
2012-07-07 23:30:00,busload_027,0.1012,0.0413
2012-07-07 23:30:00,busload_028,0.3699,0.1114
2012-07-07 23:30:00,busload_029,0.0493,0.0201
2012-07-07 23:30:00,busload_030,0.0539,0.0162
2012-07-07 23:30:00,busload_031,0.1304,0.0473
2012-07-08 00:00:00,vsource,0,0
2012-07-08 00:00:00,bus_001,0.0865,0.0174
2012-07-08 00:00:00,bus_002,0.0865,0.0174
2012-07-08 00:00:00,bus_003,0.0865,0.0174
2012-07-08 00:00:00,bus_004,0.0865,0.0174
2012-07-08 00:00:00,bus_005,0.0864,0.0173
2012-07-08 00:00:00,bus_006,0.0864,0.0173
2012-07-08 00:00:00,bus_007,0.0864,0.0173
2012-07-08 00:00:00,bus_008,0.0864,0.0173
2012-07-08 00:00:00,bus_009,0.0864,0.0174
2012-07-08 00:00:00,bus_010,0.0864,0.0173
2012-07-08 00:00:00,bus_011,0.0864,0.0173
2012-07-08 00:00:00,bus_012,0.0863,0.0173
2012-07-08 00:00:00,bus_013,0.0864,0.0173
2012-07-08 00:00:00,bus_014,0.0863,0.0173
2012-07-08 00:00:00,busload_001,0.4951,0.1888
2012-07-08 00:00:00,busload_002,0.3551,0.1571
2012-07-08 00:00:00,busload_003,0.0897,0.0377
2012-07-08 00:00:00,busload_004,0.0538,0.0214
2012-07-08 00:00:00,busload_005,0.1848,0.0842
2012-07-08 00:00:00,busload_006,0.0176,0.0066
2012-07-08 00:00:00,busload_007,0.0221,0.0097
2012-07-08 00:00:00,busload_008,0.051,0.0255
2012-07-08 00:00:00,busload_009,0.1153,0.0391
2012-07-08 00:00:00,busload_010,0.0248,0.0084
2012-07-08 00:00:00,busload_011,0.0136,0.0056
2012-07-08 00:00:00,busload_012,0.0525,0.0136
2012-07-08 00:00:00,busload_013,0.2095,0.0631
2012-07-08 00:00:00,busload_014,0.0716,0.0292
2012-07-08 00:00:00,busload_015,0.0809,0.0381
2012-07-08 00:00:00,busload_016,0.0194,0.0097
2012-07-08 00:00:00,busload_017,0.0286,0.0134
2012-07-08 00:00:00,busload_018,0.056,0.0229
2012-07-08 00:00:00,busload_019,0.0435,0.0178
2012-07-08 00:00:00,busload_020,0.3424,0.1713
2012-07-08 00:00:00,busload_021,0.1282,0.0386
2012-07-08 00:00:00,busload_022,0.0268,0.0081
2012-07-08 00:00:00,busload_023,0.0435,0.0177
2012-07-08 00:00:00,busload_024,0.0756,0.0308
2012-07-08 00:00:00,busload_025,0.0939,0.0384
2012-07-08 00:00:00,busload_026,0.01,0.0044
2012-07-08 00:00:00,busload_027,0.1441,0.0588
2012-07-08 00:00:00,busload_028,0.0269,0.0081
2012-07-08 00:00:00,busload_029,0.0448,0.0182
2012-07-08 00:00:00,busload_030,0.0369,0.0111
2012-07-08 00:00:00,busload_031,0.105,0.0382
2012-07-08 00:30:00,vsource,0,0
2012-07-08 00:30:00,bus_001,0.0865,0.0174
2012-07-08 00:30:00,bus_002,0.0865,0.0174
2012-07-08 00:30:00,bus_003,0.0865,0.0174
2012-07-08 00:30:00,bus_004,0.0865,0.0174
2012-07-08 00:30:00,bus_005,0.0864,0.0173
2012-07-08 00:30:00,bus_006,0.0864,0.0173
2012-07-08 00:30:00,bus_007,0.0864,0.0173
2012-07-08 00:30:00,bus_008,0.0864,0.0173
2012-07-08 00:30:00,bus_009,0.0865,0.0174
2012-07-08 00:30:00,bus_010,0.0864,0.0174
2012-07-08 00:30:00,bus_011,0.0864,0.0173
2012-07-08 00:30:00,bus_012,0.0864,0.0173
2012-07-08 00:30:00,bus_013,0.0864,0.0173
2012-07-08 00:30:00,bus_014,0.0863,0.0173
2012-07-08 00:30:00,busload_001,0.3984,0.1548
2012-07-08 00:30:00,busload_002,0.2581,0.1124
2012-07-08 00:30:00,busload_003,0.0688,0.0292
2012-07-08 00:30:00,busload_004,0.0413,0.0163
2012-07-08 00:30:00,busload_005,0.0924,0.0379
2012-07-08 00:30:00,busload_006,0.0159,0.006
2012-07-08 00:30:00,busload_007,0.0272,0.0119
2012-07-08 00:30:00,busload_008,0.033,0.0165
2012-07-08 00:30:00,busload_009,0.092,0.0312
2012-07-08 00:30:00,busload_010,0.023,0.0078
2012-07-08 00:30:00,busload_011,0.0214,0.0087
2012-07-08 00:30:00,busload_012,0.079,0.0204
2012-07-08 00:30:00,busload_013,0.1721,0.0518
2012-07-08 00:30:00,busload_014,0.0386,0.0157
2012-07-08 00:30:00,busload_015,0.0357,0.0168
2012-07-08 00:30:00,busload_016,0.0161,0.0081
2012-07-08 00:30:00,busload_017,0.0445,0.021
2012-07-08 00:30:00,busload_018,0.0674,0.0275
2012-07-08 00:30:00,busload_019,0.0825,0.0337
2012-07-08 00:30:00,busload_020,0.2005,0.1003
2012-07-08 00:30:00,busload_021,0.0848,0.0256
2012-07-08 00:30:00,busload_022,0.0327,0.0098
2012-07-08 00:30:00,busload_023,0.021,0.0086
2012-07-08 00:30:00,busload_024,0.0716,0.0292
2012-07-08 00:30:00,busload_025,0.0629,0.0257
2012-07-08 00:30:00,busload_026,0.0342,0.015
2012-07-08 00:30:00,busload_027,0.0858,0.035
2012-07-08 00:30:00,busload_028,0.0531,0.016
2012-07-08 00:30:00,busload_029,0.042,0.0171
2012-07-08 00:30:00,busload_030,0.0196,0.0059
2012-07-08 00:30:00,busload_031,0.1092,0.0395
2012-07-08 01:00:00,vsource,0,0
2012-07-08 01:00:00,bus_001,0.0865,0.0174
2012-07-08 01:00:00,bus_002,0.0865,0.0174
2012-07-08 01:00:00,bus_003,0.0865,0.0174
2012-07-08 01:00:00,bus_004,0.0865,0.0174
2012-07-08 01:00:00,bus_005,0.0864,0.0173
2012-07-08 01:00:00,bus_006,0.0864,0.0173
2012-07-08 01:00:00,bus_007,0.0864,0.0173
2012-07-08 01:00:00,bus_008,0.0864,0.0173
2012-07-08 01:00:00,bus_009,0.0865,0.0174
2012-07-08 01:00:00,bus_010,0.0864,0.0174
2012-07-08 01:00:00,bus_011,0.0864,0.0173
2012-07-08 01:00:00,bus_012,0.0864,0.0173
2012-07-08 01:00:00,bus_013,0.0864,0.0173
2012-07-08 01:00:00,bus_014,0.0864,0.0173
2012-07-08 01:00:00,busload_001,0.3786,0.1493
2012-07-08 01:00:00,busload_002,0.1805,0.0755
2012-07-08 01:00:00,busload_003,0.0864,0.0367
2012-07-08 01:00:00,busload_004,0.0562,0.0223
2012-07-08 01:00:00,busload_005,0.0808,0.0319
2012-07-08 01:00:00,busload_006,0.0156,0.0058
2012-07-08 01:00:00,busload_007,0.0594,0.0261
2012-07-08 01:00:00,busload_008,0.024,0.012
2012-07-08 01:00:00,busload_009,0.0777,0.0264
2012-07-08 01:00:00,busload_010,0.0248,0.0084
2012-07-08 01:00:00,busload_011,0.0141,0.0058
2012-07-08 01:00:00,busload_012,0.2427,0.0628
2012-07-08 01:00:00,busload_013,0.1438,0.0433
2012-07-08 01:00:00,busload_014,0.0269,0.011
2012-07-08 01:00:00,busload_015,0.0511,0.024
2012-07-08 01:00:00,busload_016,0.0286,0.0143
2012-07-08 01:00:00,busload_017,0.0149,0.007
2012-07-08 01:00:00,busload_018,0.0236,0.0096
2012-07-08 01:00:00,busload_019,0.0732,0.0299
2012-07-08 01:00:00,busload_020,0.1306,0.0654
2012-07-08 01:00:00,busload_021,0.0348,0.0105
2012-07-08 01:00:00,busload_022,0.0209,0.0063
2012-07-08 01:00:00,busload_023,0.0097,0.0039
2012-07-08 01:00:00,busload_024,0.0671,0.0274
2012-07-08 01:00:00,busload_025,0.0816,0.0334
2012-07-08 01:00:00,busload_026,0.0218,0.0096
2012-07-08 01:00:00,busload_027,0.1235,0.0505
2012-07-08 01:00:00,busload_028,0.0525,0.0158
2012-07-08 01:00:00,busload_029,0.0411,0.0168
2012-07-08 01:00:00,busload_030,0.0248,0.0075
2012-07-08 01:00:00,busload_031,0.0999,0.036
2012-07-08 01:30:00,vsource,0,0
2012-07-08 01:30:00,bus_001,0.0865,0.0174
2012-07-08 01:30:00,bus_002,0.0865,0.0174
2012-07-08 01:30:00,bus_003,0.0865,0.0174
2012-07-08 01:30:00,bus_004,0.0865,0.0174
2012-07-08 01:30:00,bus_005,0.0864,0.0174
2012-07-08 01:30:00,bus_006,0.0864,0.0174
2012-07-08 01:30:00,bus_007,0.0864,0.0174
2012-07-08 01:30:00,bus_008,0.0864,0.0173
2012-07-08 01:30:00,bus_009,0.0865,0.0174
2012-07-08 01:30:00,bus_010,0.0865,0.0174
2012-07-08 01:30:00,bus_011,0.0864,0.0173
2012-07-08 01:30:00,bus_012,0.0864,0.0173
2012-07-08 01:30:00,bus_013,0.0864,0.0173
2012-07-08 01:30:00,bus_014,0.0864,0.0173
2012-07-08 01:30:00,busload_001,0.2552,0.1022
2012-07-08 01:30:00,busload_002,0.1795,0.0759
2012-07-08 01:30:00,busload_003,0.0635,0.0268
2012-07-08 01:30:00,busload_004,0.0403,0.0159
2012-07-08 01:30:00,busload_005,0.0675,0.0263
2012-07-08 01:30:00,busload_006,0.0162,0.0061
2012-07-08 01:30:00,busload_007,0.0407,0.0179
2012-07-08 01:30:00,busload_008,0.0203,0.0102
2012-07-08 01:30:00,busload_009,0.1011,0.0343
2012-07-08 01:30:00,busload_010,0.0216,0.0073
2012-07-08 01:30:00,busload_011,0.0166,0.0068
2012-07-08 01:30:00,busload_012,0.04,0.0104
2012-07-08 01:30:00,busload_013,0.1476,0.0444
2012-07-08 01:30:00,busload_014,0.031,0.0127
2012-07-08 01:30:00,busload_015,0.0164,0.0077
2012-07-08 01:30:00,busload_016,0.0043,0.0021
2012-07-08 01:30:00,busload_017,0.0457,0.0215
2012-07-08 01:30:00,busload_018,0.0747,0.0305
2012-07-08 01:30:00,busload_019,0.0482,0.0197
2012-07-08 01:30:00,busload_020,0.0822,0.0412
2012-07-08 01:30:00,busload_021,0.0435,0.0131
2012-07-08 01:30:00,busload_022,0.0542,0.0163
2012-07-08 01:30:00,busload_023,0.0307,0.0125
2012-07-08 01:30:00,busload_024,0.059,0.0241
2012-07-08 01:30:00,busload_025,0.0613,0.0251
2012-07-08 01:30:00,busload_026,0.01,0.0044
2012-07-08 01:30:00,busload_027,0.0978,0.04
2012-07-08 01:30:00,busload_028,0.0275,0.0083
2012-07-08 01:30:00,busload_029,0.0448,0.0183
2012-07-08 01:30:00,busload_030,0.0248,0.0075
2012-07-08 01:30:00,busload_031,0.1048,0.0378
2012-07-08 02:00:00,vsource,0,0
2012-07-08 02:00:00,bus_001,0.0865,0.0174
2012-07-08 02:00:00,bus_002,0.0865,0.0174
2012-07-08 02:00:00,bus_003,0.0865,0.0174
2012-07-08 02:00:00,bus_004,0.0865,0.0174
2012-07-08 02:00:00,bus_005,0.0864,0.0174
2012-07-08 02:00:00,bus_006,0.0864,0.0174
2012-07-08 02:00:00,bus_007,0.0864,0.0174
2012-07-08 02:00:00,bus_008,0.0864,0.0173
2012-07-08 02:00:00,bus_009,0.0865,0.0174
2012-07-08 02:00:00,bus_010,0.0865,0.0174
2012-07-08 02:00:00,bus_011,0.0864,0.0173
2012-07-08 02:00:00,bus_012,0.0864,0.0173
2012-07-08 02:00:00,bus_013,0.0864,0.0174
2012-07-08 02:00:00,bus_014,0.0864,0.0173
2012-07-08 02:00:00,busload_001,0.2967,0.1181
2012-07-08 02:00:00,busload_002,0.1576,0.0682
2012-07-08 02:00:00,busload_003,0.0788,0.0335
2012-07-08 02:00:00,busload_004,0.05,0.02
2012-07-08 02:00:00,busload_005,0.058,0.0248
2012-07-08 02:00:00,busload_006,0.0168,0.0063
2012-07-08 02:00:00,busload_007,0.0255,0.0112
2012-07-08 02:00:00,busload_008,0.0217,0.0109
2012-07-08 02:00:00,busload_009,0.0845,0.0287
2012-07-08 02:00:00,busload_010,0.0237,0.0081
2012-07-08 02:00:00,busload_011,0.0175,0.0072
2012-07-08 02:00:00,busload_012,0.0222,0.0057
2012-07-08 02:00:00,busload_013,0.0858,0.0258
2012-07-08 02:00:00,busload_014,0.0131,0.0053
2012-07-08 02:00:00,busload_015,0.0656,0.0308
2012-07-08 02:00:00,busload_016,0.0342,0.0171
2012-07-08 02:00:00,busload_017,0.0506,0.0238
2012-07-08 02:00:00,busload_018,0.0333,0.0136
2012-07-08 02:00:00,busload_019,0.0797,0.0326
2012-07-08 02:00:00,busload_020,0.0664,0.0332
2012-07-08 02:00:00,busload_021,0.037,0.0112
2012-07-08 02:00:00,busload_022,0.0118,0.0035
2012-07-08 02:00:00,busload_023,0.1049,0.0428
2012-07-08 02:00:00,busload_024,0.0334,0.0136
2012-07-08 02:00:00,busload_025,0.0779,0.0318
2012-07-08 02:00:00,busload_026,0.0318,0.014
2012-07-08 02:00:00,busload_027,0.091,0.0372
2012-07-08 02:00:00,busload_028,0.0221,0.0067
2012-07-08 02:00:00,busload_029,0.0494,0.0201
2012-07-08 02:00:00,busload_030,0.0256,0.0077
2012-07-08 02:00:00,busload_031,0.0962,0.0348
2012-07-08 02:30:00,vsource,0,0
2012-07-08 02:30:00,bus_001,0.0865,0.0174
2012-07-08 02:30:00,bus_002,0.0865,0.0174
2012-07-08 02:30:00,bus_003,0.0865,0.0174
2012-07-08 02:30:00,bus_004,0.0865,0.0174
2012-07-08 02:30:00,bus_005,0.0865,0.0174
2012-07-08 02:30:00,bus_006,0.0865,0.0174
2012-07-08 02:30:00,bus_007,0.0864,0.0174
2012-07-08 02:30:00,bus_008,0.0864,0.0174
2012-07-08 02:30:00,bus_009,0.0865,0.0174
2012-07-08 02:30:00,bus_010,0.0865,0.0174
2012-07-08 02:30:00,bus_011,0.0864,0.0174
2012-07-08 02:30:00,bus_012,0.0864,0.0173
2012-07-08 02:30:00,bus_013,0.0864,0.0174
2012-07-08 02:30:00,bus_014,0.0864,0.0173
2012-07-08 02:30:00,busload_001,0.274,0.1087
2012-07-08 02:30:00,busload_002,0.1261,0.0566
2012-07-08 02:30:00,busload_003,0.0707,0.03
2012-07-08 02:30:00,busload_004,0.0407,0.0159
2012-07-08 02:30:00,busload_005,0.0599,0.0254
2012-07-08 02:30:00,busload_006,0.0174,0.0065
2012-07-08 02:30:00,busload_007,0.0306,0.0134
2012-07-08 02:30:00,busload_008,0.0235,0.0118
2012-07-08 02:30:00,busload_009,0.1139,0.0387
2012-07-08 02:30:00,busload_010,0.0213,0.0072
2012-07-08 02:30:00,busload_011,0.0141,0.0058
2012-07-08 02:30:00,busload_012,0.0294,0.0076
2012-07-08 02:30:00,busload_013,0.0277,0.0084
2012-07-08 02:30:00,busload_014,0.0248,0.0101
2012-07-08 02:30:00,busload_015,0.0183,0.0086
2012-07-08 02:30:00,busload_016,0.0095,0.0048
2012-07-08 02:30:00,busload_017,0.0693,0.0326
2012-07-08 02:30:00,busload_018,0.039,0.0159
2012-07-08 02:30:00,busload_019,0.0602,0.0246
2012-07-08 02:30:00,busload_020,0.0611,0.0306
2012-07-08 02:30:00,busload_021,0.0364,0.011
2012-07-08 02:30:00,busload_022,0.0307,0.0093
2012-07-08 02:30:00,busload_023,0.0646,0.0263
2012-07-08 02:30:00,busload_024,0.0523,0.0213
2012-07-08 02:30:00,busload_025,0.0555,0.0227
2012-07-08 02:30:00,busload_026,0.0242,0.0107
2012-07-08 02:30:00,busload_027,0.127,0.0519
2012-07-08 02:30:00,busload_028,0.034,0.0103
2012-07-08 02:30:00,busload_029,0.0503,0.0205
2012-07-08 02:30:00,busload_030,0.0474,0.0143
2012-07-08 02:30:00,busload_031,0.0884,0.0318
2012-07-08 03:00:00,vsource,0,0
2012-07-08 03:00:00,bus_001,0.0865,0.0174
2012-07-08 03:00:00,bus_002,0.0865,0.0174
2012-07-08 03:00:00,bus_003,0.0865,0.0174
2012-07-08 03:00:00,bus_004,0.0865,0.0174
2012-07-08 03:00:00,bus_005,0.0865,0.0174
2012-07-08 03:00:00,bus_006,0.0864,0.0174
2012-07-08 03:00:00,bus_007,0.0864,0.0174
2012-07-08 03:00:00,bus_008,0.0864,0.0173
2012-07-08 03:00:00,bus_009,0.0865,0.0174
2012-07-08 03:00:00,bus_010,0.0865,0.0174
2012-07-08 03:00:00,bus_011,0.0864,0.0173
2012-07-08 03:00:00,bus_012,0.0864,0.0173
2012-07-08 03:00:00,bus_013,0.0864,0.0174
2012-07-08 03:00:00,bus_014,0.0864,0.0173
2012-07-08 03:00:00,busload_001,0.2983,0.1171
2012-07-08 03:00:00,busload_002,0.1411,0.0622
2012-07-08 03:00:00,busload_003,0.0737,0.0314
2012-07-08 03:00:00,busload_004,0.057,0.0223
2012-07-08 03:00:00,busload_005,0.0715,0.0272
2012-07-08 03:00:00,busload_006,0.0141,0.0053
2012-07-08 03:00:00,busload_007,0.0161,0.0071
2012-07-08 03:00:00,busload_008,0.0235,0.0118
2012-07-08 03:00:00,busload_009,0.095,0.0323
2012-07-08 03:00:00,busload_010,0.022,0.0075
2012-07-08 03:00:00,busload_011,0.0293,0.0119
2012-07-08 03:00:00,busload_012,0.0395,0.0102
2012-07-08 03:00:00,busload_013,0.0228,0.0069
2012-07-08 03:00:00,busload_014,0.029,0.0118
2012-07-08 03:00:00,busload_015,0.0472,0.0222
2012-07-08 03:00:00,busload_016,0.0233,0.0117
2012-07-08 03:00:00,busload_017,0.044,0.0207
2012-07-08 03:00:00,busload_018,0.0642,0.0262
2012-07-08 03:00:00,busload_019,0.0732,0.0299
2012-07-08 03:00:00,busload_020,0.0739,0.037
2012-07-08 03:00:00,busload_021,0.0437,0.0132
2012-07-08 03:00:00,busload_022,0.0372,0.0112
2012-07-08 03:00:00,busload_023,0.0538,0.022
2012-07-08 03:00:00,busload_024,0.0823,0.0336
2012-07-08 03:00:00,busload_025,0.0726,0.0297
2012-07-08 03:00:00,busload_026,0.01,0.0044
2012-07-08 03:00:00,busload_027,0.0738,0.0301
2012-07-08 03:00:00,busload_028,0.0352,0.0106
2012-07-08 03:00:00,busload_029,0.0475,0.0194
2012-07-08 03:00:00,busload_030,0.0426,0.0128
2012-07-08 03:00:00,busload_031,0.0581,0.0204
2012-07-08 03:30:00,vsource,0,0
2012-07-08 03:30:00,bus_001,0.0865,0.0174
2012-07-08 03:30:00,bus_002,0.0865,0.0174
2012-07-08 03:30:00,bus_003,0.0865,0.0174
2012-07-08 03:30:00,bus_004,0.0865,0.0174
2012-07-08 03:30:00,bus_005,0.0865,0.0174
2012-07-08 03:30:00,bus_006,0.0865,0.0174
2012-07-08 03:30:00,bus_007,0.0864,0.0174
2012-07-08 03:30:00,bus_008,0.0864,0.0174
2012-07-08 03:30:00,bus_009,0.0865,0.0174
2012-07-08 03:30:00,bus_010,0.0865,0.0174
2012-07-08 03:30:00,bus_011,0.0864,0.0174
2012-07-08 03:30:00,bus_012,0.0864,0.0173
2012-07-08 03:30:00,bus_013,0.0864,0.0174
2012-07-08 03:30:00,bus_014,0.0864,0.0173
2012-07-08 03:30:00,busload_001,0.2853,0.1134
2012-07-08 03:30:00,busload_002,0.1637,0.0721
2012-07-08 03:30:00,busload_003,0.061,0.0258
2012-07-08 03:30:00,busload_004,0.042,0.0164
2012-07-08 03:30:00,busload_005,0.0756,0.0306
2012-07-08 03:30:00,busload_006,0.0159,0.006
2012-07-08 03:30:00,busload_007,0.034,0.0149
2012-07-08 03:30:00,busload_008,0.0222,0.0111
2012-07-08 03:30:00,busload_009,0.1116,0.0379
2012-07-08 03:30:00,busload_010,0.022,0.0075
2012-07-08 03:30:00,busload_011,0.0088,0.0036
2012-07-08 03:30:00,busload_012,0.0207,0.0054
2012-07-08 03:30:00,busload_013,0.0303,0.0091
2012-07-08 03:30:00,busload_014,0.0166,0.0068
2012-07-08 03:30:00,busload_015,0.0376,0.0177
2012-07-08 03:30:00,busload_016,0.0138,0.0069
2012-07-08 03:30:00,busload_017,0.0391,0.0184
2012-07-08 03:30:00,busload_018,0.0301,0.0123
2012-07-08 03:30:00,busload_019,0.0593,0.0242
2012-07-08 03:30:00,busload_020,0.0559,0.028
2012-07-08 03:30:00,busload_021,0.0331,0.01
2012-07-08 03:30:00,busload_022,0.0183,0.0055
2012-07-08 03:30:00,busload_023,0.0393,0.016
2012-07-08 03:30:00,busload_024,0.0293,0.012
2012-07-08 03:30:00,busload_025,0.0645,0.0264
2012-07-08 03:30:00,busload_026,0.0294,0.013
2012-07-08 03:30:00,busload_027,0.1081,0.0442
2012-07-08 03:30:00,busload_028,0.0454,0.0137
2012-07-08 03:30:00,busload_029,0.0402,0.0164
2012-07-08 03:30:00,busload_030,0.0343,0.0104
2012-07-08 03:30:00,busload_031,0.0553,0.0192
2012-07-08 04:00:00,vsource,0,0
2012-07-08 04:00:00,bus_001,0.0865,0.0174
2012-07-08 04:00:00,bus_002,0.0865,0.0174
2012-07-08 04:00:00,bus_003,0.0865,0.0174
2012-07-08 04:00:00,bus_004,0.0865,0.0174
2012-07-08 04:00:00,bus_005,0.0865,0.0174
2012-07-08 04:00:00,bus_006,0.0865,0.0174
