Timestep,Bus,P(kW),Q(kvar)
2013-02-04 23:00:00,bus_002,0.2874,0.1135
2013-02-04 23:00:00,bus_003,0.0773,0.0254
2013-02-04 23:00:00,bus_004,0.0187,0.0068
2013-02-04 23:00:00,bus_005,0.0688,0.0201
2013-02-04 23:30:00,bus_001,0.1244,0.0603
2013-02-04 23:30:00,bus_002,0.271,0.1071
2013-02-04 23:30:00,bus_003,0.0948,0.0312
2013-02-04 23:30:00,bus_004,0.0161,0.0059
2013-02-04 23:30:00,bus_005,0.0657,0.0192
2013-02-05 00:00:00,bus_001,0.1574,0.0762
2013-02-05 00:00:00,bus_002,0.2164,0.0855
2013-02-05 00:00:00,bus_003,0.0921,0.0303
2013-02-05 00:00:00,bus_004,0.0074,0.0027
2013-02-05 00:00:00,bus_005,0.0267,0.0078
2013-02-05 00:30:00,bus_001,0.1237,0.0599
2013-02-05 00:30:00,bus_002,0.2157,0.0852
2013-02-05 00:30:00,bus_003,0.0359,0.0118
2013-02-05 00:30:00,bus_004,0.0305,0.0111
2013-02-05 00:30:00,bus_005,0.0248,0.0072
2013-02-05 01:00:00,bus_001,0.1109,0.0537
2013-02-05 01:00:00,bus_002,0.3193,0.1262
2013-02-05 01:00:00,bus_003,0.0166,0.0054
2013-02-05 01:00:00,bus_004,0.0174,0.0063
2013-02-05 01:00:00,bus_005,0.0254,0.0074
2013-02-05 01:30:00,bus_001,0.1027,0.0497
2013-02-05 01:30:00,bus_002,0.242,0.0956
2013-02-05 01:30:00,bus_003,0.0562,0.0185
2013-02-05 01:30:00,bus_004,0.0166,0.006
2013-02-05 01:30:00,bus_005,0.0403,0.0118
2013-02-05 02:00:00,bus_001,0.0915,0.0443
2013-02-05 02:00:00,bus_002,0.2803,0.1107
2013-02-05 02:00:00,bus_003,0.07,0.023
2013-02-05 02:00:00,bus_004,0.0218,0.0079
2013-02-05 02:00:00,bus_005,0.0391,0.0114
2013-02-05 02:30:00,bus_001,0.0862,0.0418
2013-02-05 02:30:00,bus_002,0.3711,0.1466
2013-02-05 02:30:00,bus_003,0.0442,0.0145
2013-02-05 02:30:00,bus_004,0.0235,0.0085
2013-02-05 02:30:00,bus_005,0.0248,0.0072
2013-02-05 03:00:00,bus_001,0.0967,0.0468
2013-02-05 03:00:00,bus_002,0.2164,0.0855
2013-02-05 03:00:00,bus_003,0.0267,0.0088
2013-02-05 03:00:00,bus_004,0.017,0.0062
2013-02-05 03:00:00,bus_005,0.0248,0.0072
2013-02-05 03:30:00,bus_001,0.096,0.0465
2013-02-05 03:30:00,bus_002,0.1951,0.0771
2013-02-05 03:30:00,bus_003,0.0396,0.013
2013-02-05 03:30:00,bus_004,0.0161,0.0059
2013-02-05 03:30:00,bus_005,0.0254,0.0074
2013-02-05 04:00:00,bus_001,0.0907,0.0439
2013-02-05 04:00:00,bus_002,0.1618,0.0639
2013-02-05 04:00:00,bus_003,0.0525,0.0172
2013-02-05 04:00:00,bus_004,0.0253,0.0092
2013-02-05 04:00:00,bus_005,0.0453,0.0132
2013-02-05 04:30:00,bus_001,0.0885,0.0428
2013-02-05 04:30:00,bus_002,0.2186,0.0864
2013-02-05 04:30:00,bus_003,0.0322,0.0106
2013-02-05 04:30:00,bus_004,0.0209,0.0076
2013-02-05 04:30:00,bus_005,0.0354,0.0103
2013-02-05 05:00:00,bus_001,0.0907,0.0439
2013-02-05 05:00:00,bus_002,0.2441,0.0965
2013-02-05 05:00:00,bus_003,0.0175,0.0057
2013-02-05 05:00:00,bus_004,0.0148,0.0054
2013-02-05 05:00:00,bus_005,0.0254,0.0074
2013-02-05 05:30:00,bus_001,0.0967,0.0468
2013-02-05 05:30:00,bus_002,0.171,0.0676
2013-02-05 05:30:00,bus_003,0.0718,0.0236
2013-02-05 05:30:00,bus_004,0.0192,0.007
2013-02-05 05:30:00,bus_005,0.0248,0.0072
2013-02-05 06:00:00,bus_001,0.0907,0.0439
2013-02-05 06:00:00,bus_002,0.154,0.0608
2013-02-05 06:00:00,bus_003,0.1022,0.0336
2013-02-05 06:00:00,bus_004,0.0318,0.0116
2013-02-05 06:00:00,bus_005,0.0248,0.0072
2013-02-05 06:30:00,bus_001,0.0832,0.0403
2013-02-05 06:30:00,bus_002,0.1802,0.0712
2013-02-05 06:30:00,bus_003,0.0543,0.0179
2013-02-05 06:30:00,bus_004,0.1321,0.0479
2013-02-05 06:30:00,bus_005,0.0626,0.0183
2013-02-05 07:00:00,bus_001,0.0907,0.0439
2013-02-05 07:00:00,bus_002,0.1795,0.0709
2013-02-05 07:00:00,bus_003,0.0223,0.0054
2013-02-05 07:00:00,bus_004,0.4605,0.167
2013-02-05 07:00:00,bus_005,0.0595,0.0174
2013-02-05 07:30:00,bus_001,0.0892,0.0432
2013-02-05 07:30:00,bus_002,0.1966,0.0777
2013-02-05 07:30:00,bus_003,0.0795,0.0057
2013-02-05 07:30:00,bus_004,0.3521,0.1277
2013-02-05 07:30:00,bus_005,0.062,0.0181
2013-02-05 08:00:00,bus_001,0.1012,0.049
2013-02-05 08:00:00,bus_002,0.2199,0.0869
2013-02-05 08:00:00,bus_003,0.3184,0.0629
2013-02-05 08:00:00,bus_004,0.2889,0.1048
2013-02-05 08:00:00,bus_005,0.1798,0.0524
2013-02-05 08:30:00,bus_001,0.1132,0.0548
2013-02-05 08:30:00,bus_002,0.1973,0.078
2013-02-05 08:30:00,bus_003,0.3015,0.0445
2013-02-05 08:30:00,bus_004,0.333,0.1208
2013-02-05 08:30:00,bus_005,0.0546,0.0159
2013-02-05 09:00:00,bus_001,0.1379,0.0668
2013-02-05 09:00:00,bus_002,0.1788,0.0707
2013-02-05 09:00:00,bus_003,0.3637,0.0115
2013-02-05 09:00:00,bus_004,0.0811,0.0294
2013-02-05 09:00:00,bus_005,0.0546,0.0159
2013-02-05 09:30:00,bus_001,0.0615,0.0298
2013-02-05 09:30:00,bus_002,0.1561,0.0617
2013-02-05 09:30:00,bus_003,0.4759,0.0058
2013-02-05 09:30:00,bus_004,0.0571,0.0207
2013-02-05 09:30:00,bus_005,0.031,0.009
2013-02-05 10:00:00,bus_001,0.0592,0.0287
2013-02-05 10:00:00,bus_002,0.1639,0.0648
2013-02-05 10:00:00,bus_003,0.4629,0.0115
2013-02-05 10:00:00,bus_004,0.2246,0.0815
2013-02-05 10:00:00,bus_005,0.0292,0.0085
2013-02-05 10:30:00,bus_001,0.054,0.0261
2013-02-05 10:30:00,bus_002,0.2221,0.0878
2013-02-05 10:30:00,bus_003,0.5967,0.0166
2013-02-05 10:30:00,bus_004,0.2076,0.0753
2013-02-05 10:30:00,bus_005,0.0292,0.0085
2013-02-05 11:00:00,bus_001,0.0502,0.0243
2013-02-05 11:00:00,bus_002,0.2278,0.09
2013-02-05 11:00:00,bus_003,0.7407,0.0109
2013-02-05 11:00:00,bus_004,0.1156,0.0419
2013-02-05 11:00:00,bus_005,0.0292,0.0085
2013-02-05 11:30:00,bus_001,0.0795,0.0385
2013-02-05 11:30:00,bus_002,0.1646,0.0651
2013-02-05 11:30:00,bus_003,0.7271,0.0055
2013-02-05 11:30:00,bus_004,0.092,0.0334
2013-02-05 11:30:00,bus_005,0.0533,0.0156
2013-02-05 12:00:00,bus_001,0.081,0.0392
2013-02-05 12:00:00,bus_002,0.1725,0.0682
2013-02-05 12:00:00,bus_003,0.7963,0.0094
2013-02-05 12:00:00,bus_004,0.1025,0.0372
2013-02-05 12:00:00,bus_005,0.0347,0.0101
2013-02-05 12:30:00,bus_001,0.0532,0.0258
2013-02-05 12:30:00,bus_002,0.1817,0.0718
2013-02-05 12:30:00,bus_003,0.7403,0.017
2013-02-05 12:30:00,bus_004,0.0881,0.032
2013-02-05 12:30:00,bus_005,0.0341,0.0099
2013-02-05 13:00:00,bus_001,0.066,0.0319
2013-02-05 13:00:00,bus_002,0.1547,0.0611
2013-02-05 13:00:00,bus_003,0.5193,0.0109
2013-02-05 13:00:00,bus_004,0.0475,0.0173
2013-02-05 13:00:00,bus_005,0.0484,0.0141
2013-02-05 13:30:00,bus_001,0.0765,0.037
2013-02-05 13:30:00,bus_002,0.2661,0.1052
2013-02-05 13:30:00,bus_003,0.6139,0.0055
2013-02-05 13:30:00,bus_004,0.0933,0.0339
2013-02-05 13:30:00,bus_005,0.0583,0.017
2013-02-05 14:00:00,bus_001,0.0585,0.0283
2013-02-05 14:00:00,bus_002,0.313,0.1237
2013-02-05 14:00:00,bus_003,0.5033,0.0085
2013-02-05 14:00:00,bus_004,0.1012,0.0367
2013-02-05 14:00:00,bus_005,0.0596,0.0174
2013-02-05 14:30:00,bus_001,0.0705,0.0341
2013-02-05 14:30:00,bus_002,0.1916,0.0757
2013-02-05 14:30:00,bus_003,0.6816,0.0173
2013-02-05 14:30:00,bus_004,0.048,0.0174
2013-02-05 14:30:00,bus_005,0.0347,0.0101
2013-02-05 15:00:00,bus_001,0.066,0.0319
2013-02-05 15:00:00,bus_002,0.1497,0.0592
2013-02-05 15:00:00,bus_003,0.5493,0.0121
2013-02-05 15:00:00,bus_004,0.068,0.0247
2013-02-05 15:00:00,bus_005,0.0341,0.01
2013-02-05 15:30:00,bus_001,0.0577,0.028
2013-02-05 15:30:00,bus_002,0.159,0.0628
2013-02-05 15:30:00,bus_003,0.7844,0.0055
2013-02-05 15:30:00,bus_004,0.0859,0.0312
2013-02-05 15:30:00,bus_005,0.0341,0.0099
2013-02-05 16:00:00,bus_001,0.0832,0.0403
2013-02-05 16:00:00,bus_002,0.2065,0.0816
2013-02-05 16:00:00,bus_003,0.7379,0.0073
2013-02-05 16:00:00,bus_004,0.1369,0.0497
2013-02-05 16:00:00,bus_005,0.0335,0.0098
2013-02-05 16:30:00,bus_001,0.0555,0.0269
2013-02-05 16:30:00,bus_002,0.2399,0.0948
2013-02-05 16:30:00,bus_003,0.511,0.0172
2013-02-05 16:30:00,bus_004,0.0946,0.0343
2013-02-05 16:30:00,bus_005,0.054,0.0157
2013-02-05 17:00:00,bus_001,0.0562,0.0272
2013-02-05 17:00:00,bus_002,0.2626,0.1038
2013-02-05 17:00:00,bus_003,0.5695,0.0115
2013-02-05 17:00:00,bus_004,0.2346,0.0851
2013-02-05 17:00:00,bus_005,0.0589,0.0172
2013-02-05 17:30:00,bus_001,0.0772,0.0374
2013-02-05 17:30:00,bus_002,0.2129,0.0841
2013-02-05 17:30:00,bus_003,0.4114,0.0054
2013-02-05 17:30:00,bus_004,0.4438,0.161
2013-02-05 17:30:00,bus_005,0.1136,0.0331
2013-02-05 18:00:00,bus_001,0.0562,0.0272
2013-02-05 18:00:00,bus_002,0.2094,0.0827
2013-02-05 18:00:00,bus_003,0.3843,0.0051
2013-02-05 18:00:00,bus_004,0.3501,0.127
2013-02-05 18:00:00,bus_005,0.1253,0.0366
2013-02-05 18:30:00,bus_001,0.0652,0.0316
2013-02-05 18:30:00,bus_002,0.1888,0.0746
2013-02-05 18:30:00,bus_003,0.2206,0.0166
2013-02-05 18:30:00,bus_004,0.1827,0.0663
2013-02-05 18:30:00,bus_005,0.258,0.0752
2013-02-05 19:00:00,bus_001,0.063,0.0305
2013-02-05 19:00:00,bus_002,0.1951,0.0771
2013-02-05 19:00:00,bus_003,0.1254,0.0136
2013-02-05 19:00:00,bus_004,0.2619,0.095
2013-02-05 19:00:00,bus_005,0.1333,0.0389
2013-02-05 19:30:00,bus_001,0.0555,0.0269
2013-02-05 19:30:00,bus_002,0.2292,0.0906
2013-02-05 19:30:00,bus_003,0.0335,0.0054
2013-02-05 19:30:00,bus_004,0.5023,0.1821
2013-02-05 19:30:00,bus_005,0.0905,0.0264
2013-02-05 20:00:00,bus_001,0.0802,0.0388
2013-02-05 20:00:00,bus_002,0.2668,0.1054
2013-02-05 20:00:00,bus_003,0.0166,0.0054
2013-02-05 20:00:00,bus_004,0.4439,0.161
2013-02-05 20:00:00,bus_005,0.1116,0.0325
2013-02-05 20:30:00,bus_001,0.0547,0.0265
2013-02-05 20:30:00,bus_002,0.2391,0.0945
2013-02-05 20:30:00,bus_003,0.0451,0.0148
2013-02-05 20:30:00,bus_004,0.4035,0.1463
2013-02-05 20:30:00,bus_005,0.1253,0.0365
2013-02-05 21:00:00,bus_001,0.0517,0.0251
2013-02-05 21:00:00,bus_002,0.2058,0.0813
2013-02-05 21:00:00,bus_003,0.0451,0.0148
2013-02-05 21:00:00,bus_004,0.3617,0.1312
2013-02-05 21:00:00,bus_005,0.1253,0.0365
2013-02-05 21:30:00,bus_001,0.1267,0.0614
2013-02-05 21:30:00,bus_002,0.2285,0.0903
2013-02-05 21:30:00,bus_003,0.0258,0.0085
2013-02-05 21:30:00,bus_004,0.1173,0.0425
2013-02-05 21:30:00,bus_005,0.1352,0.0394
2013-02-05 22:00:00,bus_001,0.1259,0.061
2013-02-05 22:00:00,bus_002,0.2313,0.0914
2013-02-05 22:00:00,bus_003,0.0534,0.0175
2013-02-05 22:00:00,bus_004,0.0209,0.0076
2013-02-05 22:00:00,bus_005,0.0936,0.0273
2013-02-05 22:30:00,bus_001,0.1334,0.0646
2013-02-05 22:30:00,bus_002,0.2051,0.081
2013-02-05 22:30:00,bus_003,0.0801,0.0263
2013-02-05 22:30:00,bus_004,0.0196,0.0071
2013-02-05 22:30:00,bus_005,0.0794,0.0231
2013-02-05 23:00:00,bus_001,0.1544,0.0748
2013-02-05 23:00:00,bus_002,0.2576,0.1018
2013-02-05 23:00:00,bus_003,0.0654,0.0215
2013-02-05 23:00:00,bus_004,0.0253,0.0092
2013-02-05 23:00:00,bus_005,0.0769,0.0224
2013-02-05 23:30:00,bus_001,0.1469,0.0712
2013-02-05 23:30:00,bus_002,0.2838,0.1121
2013-02-05 23:30:00,bus_003,0.0433,0.0142
2013-02-05 23:30:00,bus_004,0.0249,0.009
2013-02-05 23:30:00,bus_005,0.0372,0.0108
2013-02-06 00:00:00,bus_001,0.1079,0.0523
2013-02-06 00:00:00,bus_002,0.2413,0.0953
2013-02-06 00:00:00,bus_003,0.0516,0.0169
2013-02-06 00:00:00,bus_004,0.0092,0.0033
2013-02-06 00:00:00,bus_005,0.0453,0.0132
2013-02-06 00:30:00,bus_001,0.084,0.0407
2013-02-06 00:30:00,bus_002,0.2327,0.092
2013-02-06 00:30:00,bus_003,0.0875,0.0287
2013-02-06 00:30:00,bus_004,0.0235,0.0085
2013-02-06 00:30:00,bus_005,0.0434,0.0127
2013-02-06 01:00:00,bus_001,0.084,0.0407
2013-02-06 01:00:00,bus_002,0.2299,0.0908
2013-02-06 01:00:00,bus_003,0.0589,0.0194
2013-02-06 01:00:00,bus_004,0.0201,0.0073
2013-02-06 01:00:00,bus_005,0.0279,0.0081
2013-02-06 01:30:00,bus_001,0.09,0.0436
2013-02-06 01:30:00,bus_002,0.2271,0.0897
2013-02-06 01:30:00,bus_003,0.046,0.0151
2013-02-06 01:30:00,bus_004,0.0227,0.0082
2013-02-06 01:30:00,bus_005,0.0273,0.008
2013-02-06 02:00:00,bus_001,0.081,0.0392
2013-02-06 02:00:00,bus_002,0.2115,0.0836
2013-02-06 02:00:00,bus_003,0.0479,0.0157
2013-02-06 02:00:00,bus_004,0.0253,0.0092
2013-02-06 02:00:00,bus_005,0.0279,0.0081
2013-02-06 02:30:00,bus_001,0.0945,0.0457
2013-02-06 02:30:00,bus_002,0.2448,0.0967
2013-02-06 02:30:00,bus_003,0.058,0.0191
2013-02-06 02:30:00,bus_004,0.0214,0.0078
2013-02-06 02:30:00,bus_005,0.0366,0.0107
2013-02-06 03:00:00,bus_001,0.0855,0.0414
2013-02-06 03:00:00,bus_002,0.237,0.0937
2013-02-06 03:00:00,bus_003,0.0212,0.007
2013-02-06 03:00:00,bus_004,0.0179,0.0065
2013-02-06 03:00:00,bus_005,0.0509,0.0148
2013-02-06 03:30:00,bus_001,0.0645,0.0312
2013-02-06 03:30:00,bus_002,0.1597,0.0631
2013-02-06 03:30:00,bus_003,0.0175,0.0057
2013-02-06 03:30:00,bus_004,0.0205,0.0074
2013-02-06 03:30:00,bus_005,0.0279,0.0081
2013-02-06 04:00:00,bus_001,0.1057,0.0512
2013-02-06 04:00:00,bus_002,0.3165,0.125
2013-02-06 04:00:00,bus_003,0.0405,0.0133
2013-02-06 04:00:00,bus_004,0.0257,0.0093
2013-02-06 04:00:00,bus_005,0.0279,0.0081
2013-02-06 04:30:00,bus_001,0.0937,0.0454
2013-02-06 04:30:00,bus_002,0.2398,0.0948
2013-02-06 04:30:00,bus_003,0.0479,0.0157
2013-02-06 04:30:00,bus_004,0.0214,0.0078
2013-02-06 04:30:00,bus_005,0.0279,0.0081
2013-02-06 05:00:00,bus_001,0.0652,0.0316
2013-02-06 05:00:00,bus_002,0.2739,0.1082
2013-02-06 05:00:00,bus_003,0.0221,0.0073
2013-02-06 05:00:00,bus_004,0.0174,0.0063
2013-02-06 05:00:00,bus_005,0.0279,0.0081
2013-02-06 05:30:00,bus_001,0.0735,0.0356
2013-02-06 05:30:00,bus_002,0.3299,0.1304
2013-02-06 05:30:00,bus_003,0.0221,0.0073
2013-02-06 05:30:00,bus_004,0.0209,0.0076
2013-02-06 05:30:00,bus_005,0.0471,0.0137
2013-02-06 06:00:00,bus_001,0.0795,0.0385
2013-02-06 06:00:00,bus_002,0.281,0.111
2013-02-06 06:00:00,bus_003,0.0433,0.0142
2013-02-06 06:00:00,bus_004,0.0593,0.0215
2013-02-06 06:00:00,bus_005,0.0322,0.0094
2013-02-06 06:30:00,bus_001,0.0697,0.0338
2013-02-06 06:30:00,bus_002,0.3101,0.1225
2013-02-06 06:30:00,bus_003,0.046,0.0151
2013-02-06 06:30:00,bus_004,0.1704,0.0618
2013-02-06 06:30:00,bus_005,0.0465,0.0136
2013-02-06 07:00:00,bus_001,0.0825,0.0399
2013-02-06 07:00:00,bus_002,0.3115,0.1231
2013-02-06 07:00:00,bus_003,0.0498,0.0057
2013-02-06 07:00:00,bus_004,0.3312,0.1201
2013-02-06 07:00:00,bus_005,0.0478,0.0139
2013-02-06 07:30:00,bus_001,0.0742,0.0359
2013-02-06 07:30:00,bus_002,0.5215,0.206
2013-02-06 07:30:00,bus_003,0.0936,0.0061
2013-02-06 07:30:00,bus_004,0.3203,0.1162
2013-02-06 07:30:00,bus_005,0.0465,0.0136
2013-02-06 08:00:00,bus_001,0.0862,0.0418
2013-02-06 08:00:00,bus_002,0.3618,0.143
2013-02-06 08:00:00,bus_003,0.2228,0.0148
2013-02-06 08:00:00,bus_004,0.0911,0.0331
2013-02-06 08:00:00,bus_005,0.1581,0.0461
2013-02-06 08:30:00,bus_001,0.1672,0.081
2013-02-06 08:30:00,bus_002,0.3065,0.1211
2013-02-06 08:30:00,bus_003,0.4891,0.0877
2013-02-06 08:30:00,bus_004,0.4257,0.1544
2013-02-06 08:30:00,bus_005,0.075,0.0219
2013-02-06 09:00:00,bus_001,0.0817,0.0396
2013-02-06 09:00:00,bus_002,0.2668,0.1054
2013-02-06 09:00:00,bus_003,0.3867,0.0209
2013-02-06 09:00:00,bus_004,0.2781,0.1009
2013-02-06 09:00:00,bus_005,0.0242,0.0071
2013-02-06 09:30:00,bus_001,0.0577,0.028
2013-02-06 09:30:00,bus_002,0.2732,0.108
2013-02-06 09:30:00,bus_003,0.3185,0.0054
2013-02-06 09:30:00,bus_004,0.0903,0.0328
2013-02-06 09:30:00,bus_005,0.0236,0.0069
2013-02-06 10:00:00,bus_001,0.0757,0.0367
2013-02-06 10:00:00,bus_002,0.2895,0.1144
2013-02-06 10:00:00,bus_003,0.4302,0.016
2013-02-06 10:00:00,bus_004,0.0222,0.0081
2013-02-06 10:00:00,bus_005,0.0248,0.0072
2013-02-06 10:30:00,bus_001,0.0502,0.0243
2013-02-06 10:30:00,bus_002,0.3477,0.1374
2013-02-06 10:30:00,bus_003,0.4431,0.0151
2013-02-06 10:30:00,bus_004,0.0571,0.0207
2013-02-06 10:30:00,bus_005,0.0248,0.0072
2013-02-06 11:00:00,bus_001,0.0675,0.0327
2013-02-06 11:00:00,bus_002,0.3356,0.1326
2013-02-06 11:00:00,bus_003,0.3702,0.0054
2013-02-06 11:00:00,bus_004,0.0275,0.01
2013-02-06 11:00:00,bus_005,0.0465,0.0136
2013-02-06 11:30:00,bus_001,0.0742,0.0359
2013-02-06 11:30:00,bus_002,0.2746,0.1085
2013-02-06 11:30:00,bus_003,0.6473,0.0055
2013-02-06 11:30:00,bus_004,0.0257,0.0093
2013-02-06 11:30:00,bus_005,0.0385,0.0112
2013-02-06 12:00:00,bus_001,0.0532,0.0258
2013-02-06 12:00:00,bus_002,0.2264,0.0895
2013-02-06 12:00:00,bus_003,0.5426,0.0158
2013-02-06 12:00:00,bus_004,0.1073,0.0389
2013-02-06 12:00:00,bus_005,0.0273,0.008
2013-02-06 12:30:00,bus_001,0.0727,0.0352
2013-02-06 12:30:00,bus_002,0.2328,0.092
2013-02-06 12:30:00,bus_003,0.1473,0.0136
2013-02-06 12:30:00,bus_004,0.0619,0.0225
2013-02-06 12:30:00,bus_005,0.0273,0.008
2013-02-06 13:00:00,bus_001,0.0577,0.028
2013-02-06 13:00:00,bus_002,0.3215,0.127
2013-02-06 13:00:00,bus_003,0.2623,0.0054
2013-02-06 13:00:00,bus_004,0.044,0.016
2013-02-06 13:00:00,bus_005,0.0279,0.0081
2013-02-06 13:30:00,bus_001,0.057,0.0276
2013-02-06 13:30:00,bus_002,0.2143,0.0847
2013-02-06 13:30:00,bus_003,0.5574,0.0055
2013-02-06 13:30:00,bus_004,0.0493,0.0179
2013-02-06 13:30:00,bus_005,0.0273,0.008
2013-02-06 14:00:00,bus_001,0.0817,0.0396
2013-02-06 14:00:00,bus_002,0.1462,0.0578
2013-02-06 14:00:00,bus_003,0.7176,0.0164
2013-02-06 14:00:00,bus_004,0.0567,0.0206
2013-02-06 14:00:00,bus_005,0.0533,0.0156
2013-02-06 14:30:00,bus_001,0.0495,0.024
2013-02-06 14:30:00,bus_002,0.1441,0.0569
2013-02-06 14:30:00,bus_003,0.4011,0.0118
2013-02-06 14:30:00,bus_004,0.0528,0.0192
2013-02-06 14:30:00,bus_005,0.0366,0.0107
2013-02-06 15:00:00,bus_001,0.0622,0.0301
2013-02-06 15:00:00,bus_002,0.203,0.0802
2013-02-06 15:00:00,bus_003,0.9251,0.0055
2013-02-06 15:00:00,bus_004,0.0759,0.0275
2013-02-06 15:00:00,bus_005,0.0279,0.0081
2013-02-06 15:30:00,bus_001,0.0667,0.0323
2013-02-06 15:30:00,bus_002,0.1817,0.0718
2013-02-06 15:30:00,bus_003,0.7688,0.0073
2013-02-06 15:30:00,bus_004,0.0436,0.0158
2013-02-06 15:30:00,bus_005,0.026,0.0076
2013-02-06 16:00:00,bus_001,0.0562,0.0272
2013-02-06 16:00:00,bus_002,0.1668,0.0659
2013-02-06 16:00:00,bus_003,0.8535,0.0173
2013-02-06 16:00:00,bus_004,0.082,0.0298
2013-02-06 16:00:00,bus_005,0.0242,0.0071
2013-02-06 16:30:00,bus_001,0.078,0.0378
2013-02-06 16:30:00,bus_002,0.1789,0.0707
2013-02-06 16:30:00,bus_003,0.3422,0.0079
2013-02-06 16:30:00,bus_004,0.2699,0.0979
2013-02-06 16:30:00,bus_005,0.0242,0.0071
2013-02-06 17:00:00,bus_001,0.0525,0.0254
2013-02-06 17:00:00,bus_002,0.2236,0.0884
2013-02-06 17:00:00,bus_003,0.5715,0.0051
2013-02-06 17:00:00,bus_004,0.4342,0.1575
2013-02-06 17:00:00,bus_005,0.0608,0.0177
2013-02-06 17:30:00,bus_001,0.054,0.0261
2013-02-06 17:30:00,bus_002,0.1356,0.0536
2013-02-06 17:30:00,bus_003,0.497,0.0118
2013-02-06 17:30:00,bus_004,0.381,0.1382
2013-02-06 17:30:00,bus_005,0.0534,0.0156
2013-02-06 18:00:00,bus_001,0.0667,0.0323
2013-02-06 18:00:00,bus_002,0.176,0.0695
2013-02-06 18:00:00,bus_003,0.1499,0.0148
2013-02-06 18:00:00,bus_004,0.14,0.0508
2013-02-06 18:00:00,bus_005,0.1898,0.0554
2013-02-06 18:30:00,bus_001,0.1057,0.0512
2013-02-06 18:30:00,bus_002,0.2235,0.0883
2013-02-06 18:30:00,bus_003,0.1407,0.0054
2013-02-06 18:30:00,bus_004,0.2375,0.0862
2013-02-06 18:30:00,bus_005,0.1296,0.0378
2013-02-06 19:00:00,bus_001,0.1349,0.0654
2013-02-06 19:00:00,bus_002,0.2753,0.1088
2013-02-06 19:00:00,bus_003,0.0295,0.0054
2013-02-06 19:00:00,bus_004,0.46,0.1668
2013-02-06 19:00:00,bus_005,0.1364,0.0398
2013-02-06 19:30:00,bus_001,0.1387,0.0672
2013-02-06 19:30:00,bus_002,0.2363,0.0934
2013-02-06 19:30:00,bus_003,0.0516,0.0163
2013-02-06 19:30:00,bus_004,0.4796,0.1739
2013-02-06 19:30:00,bus_005,0.1308,0.0381
2013-02-06 20:00:00,bus_001,0.1304,0.0632
2013-02-06 20:00:00,bus_002,0.21,0.083
2013-02-06 20:00:00,bus_003,0.0322,0.0106
2013-02-06 20:00:00,bus_004,0.4104,0.1488
2013-02-06 20:00:00,bus_005,0.1339,0.039
2013-02-06 20:30:00,bus_001,0.2196,0.1064
2013-02-06 20:30:00,bus_002,0.2391,0.0945
2013-02-06 20:30:00,bus_003,0.0166,0.0054
2013-02-06 20:30:00,bus_004,0.3978,0.1442
2013-02-06 20:30:00,bus_005,0.1042,0.0304
2013-02-06 21:00:00,bus_001,0.1454,0.0704
2013-02-06 21:00:00,bus_002,0.3328,0.1315
2013-02-06 21:00:00,bus_003,0.0258,0.0085
2013-02-06 21:00:00,bus_004,0.3717,0.1348
2013-02-06 21:00:00,bus_005,0.1085,0.0316
2013-02-06 21:30:00,bus_001,0.1357,0.0657
2013-02-06 21:30:00,bus_002,0.3157,0.1247
2013-02-06 21:30:00,bus_003,0.2117,0.0695
2013-02-06 21:30:00,bus_004,0.3603,0.1307
2013-02-06 21:30:00,bus_005,0.1104,0.0322
2013-02-06 22:00:00,bus_001,0.1492,0.0722
2013-02-06 22:00:00,bus_002,0.2554,0.1009
2013-02-06 22:00:00,bus_003,0.2384,0.0783
2013-02-06 22:00:00,bus_004,0.0358,0.013
2013-02-06 22:00:00,bus_005,0.1134,0.0331
2013-02-06 22:30:00,bus_001,0.1199,0.0581
2013-02-06 22:30:00,bus_002,0.2306,0.0911
2013-02-06 22:30:00,bus_003,0.0212,0.007
2013-02-06 22:30:00,bus_004,0.0253,0.0092
2013-02-06 22:30:00,bus_005,0.1302,0.038
2013-02-06 23:00:00,bus_001,0.1417,0.0686
2013-02-06 23:00:00,bus_002,0.3164,0.125
2013-02-06 23:00:00,bus_003,0.058,0.0191
2013-02-06 23:00:00,bus_004,0.0275,0.01
2013-02-06 23:00:00,bus_005,0.1209,0.0352
2013-02-06 23:30:00,bus_001,0.1447,0.0701
2013-02-06 23:30:00,bus_002,0.2405,0.095
2013-02-06 23:30:00,bus_003,0.0525,0.0172
2013-02-06 23:30:00,bus_004,0.0179,0.0065
2013-02-06 23:30:00,bus_005,0.075,0.0219
2013-02-07 00:00:00,bus_001,0.1237,0.0599
2013-02-07 00:00:00,bus_002,0.215,0.085
2013-02-07 00:00:00,bus_003,0.0377,0.0124
2013-02-07 00:00:00,bus_004,0.0209,0.0076
2013-02-07 00:00:00,bus_005,0.0552,0.0161
2013-02-07 00:30:00,bus_001,0.1402,0.0679
2013-02-07 00:30:00,bus_002,0.2633,0.104
2013-02-07 00:30:00,bus_003,0.0543,0.0179
2013-02-07 00:30:00,bus_004,0.01,0.0036
2013-02-07 00:30:00,bus_005,0.0391,0.0114
2013-02-07 01:00:00,bus_001,0.0802,0.0388
2013-02-07 01:00:00,bus_002,0.342,0.1351
2013-02-07 01:00:00,bus_003,0.0525,0.0172
