Timestep,Bus,Voltage (p.u.)
2012-07-07 19:00:00,busload_010,1.0325
2012-07-07 19:00:00,busload_011,1.0318
2012-07-07 19:00:00,busload_012,1.0317
2012-07-07 19:00:00,busload_013,1.0318
2012-07-07 19:00:00,busload_014,1.0315
2012-07-07 19:00:00,busload_015,1.0315
2012-07-07 19:00:00,busload_016,1.0315
2012-07-07 19:00:00,busload_017,1.0324
2012-07-07 19:00:00,busload_018,1.0339
2012-07-07 19:00:00,busload_019,1.0338
2012-07-07 19:00:00,busload_020,1.0338
2012-07-07 19:00:00,busload_021,1.034
2012-07-07 19:00:00,busload_022,1.0317
2012-07-07 19:00:00,busload_023,1.0301
2012-07-07 19:00:00,busload_024,1.0307
2012-07-07 19:00:00,busload_025,1.0339
2012-07-07 19:00:00,busload_026,1.0321
2012-07-07 19:00:00,busload_027,1.0338
2012-07-07 19:00:00,busload_028,1.0338
2012-07-07 19:00:00,busload_029,1.0301
2012-07-07 19:00:00,busload_030,1.0338
2012-07-07 19:00:00,busload_031,1.032
2012-07-07 19:30:00,vsource,1.0349
2012-07-07 19:30:00,bus_001,1.0341
2012-07-07 19:30:00,bus_002,1.0332
2012-07-07 19:30:00,bus_003,1.034
2012-07-07 19:30:00,bus_004,1.0339
2012-07-07 19:30:00,bus_005,1.032
2012-07-07 19:30:00,bus_006,1.0318
2012-07-07 19:30:00,bus_007,1.0316
2012-07-07 19:30:00,bus_008,1.0313
2012-07-07 19:30:00,bus_009,1.0325
2012-07-07 19:30:00,bus_010,1.0321
2012-07-07 19:30:00,bus_011,1.031
2012-07-07 19:30:00,bus_012,1.0306
2012-07-07 19:30:00,bus_013,1.0315
2012-07-07 19:30:00,bus_014,1.0299
2012-07-07 19:30:00,busload_001,1.0297
2012-07-07 19:30:00,busload_002,1.0305
2012-07-07 19:30:00,busload_003,1.032
2012-07-07 19:30:00,busload_004,1.031
2012-07-07 19:30:00,busload_005,1.0305
2012-07-07 19:30:00,busload_006,1.0315
2012-07-07 19:30:00,busload_007,1.0316
2012-07-07 19:30:00,busload_008,1.032
2012-07-07 19:30:00,busload_009,1.032
2012-07-07 19:30:00,busload_010,1.0325
2012-07-07 19:30:00,busload_011,1.0318
2012-07-07 19:30:00,busload_012,1.0318
2012-07-07 19:30:00,busload_013,1.0318
2012-07-07 19:30:00,busload_014,1.0315
2012-07-07 19:30:00,busload_015,1.0315
2012-07-07 19:30:00,busload_016,1.0315
2012-07-07 19:30:00,busload_017,1.0325
2012-07-07 19:30:00,busload_018,1.034
2012-07-07 19:30:00,busload_019,1.0339
2012-07-07 19:30:00,busload_020,1.0339
2012-07-07 19:30:00,busload_021,1.0341
2012-07-07 19:30:00,busload_022,1.0318
2012-07-07 19:30:00,busload_023,1.0298
2012-07-07 19:30:00,busload_024,1.0305
2012-07-07 19:30:00,busload_025,1.0341
2012-07-07 19:30:00,busload_026,1.0321
2012-07-07 19:30:00,busload_027,1.0339
2012-07-07 19:30:00,busload_028,1.0339
2012-07-07 19:30:00,busload_029,1.0298
2012-07-07 19:30:00,busload_030,1.0339
2012-07-07 19:30:00,busload_031,1.032
2012-07-07 20:00:00,vsource,1.0349
2012-07-07 20:00:00,bus_001,1.034
2012-07-07 20:00:00,bus_002,1.033
2012-07-07 20:00:00,bus_003,1.0339
2012-07-07 20:00:00,bus_004,1.0338
2012-07-07 20:00:00,bus_005,1.0319
2012-07-07 20:00:00,bus_006,1.0318
2012-07-07 20:00:00,bus_007,1.0315
2012-07-07 20:00:00,bus_008,1.0312
2012-07-07 20:00:00,bus_009,1.0324
2012-07-07 20:00:00,bus_010,1.032
2012-07-07 20:00:00,bus_011,1.031
2012-07-07 20:00:00,bus_012,1.0306
2012-07-07 20:00:00,bus_013,1.0314
2012-07-07 20:00:00,bus_014,1.0299
2012-07-07 20:00:00,busload_001,1.0297
2012-07-07 20:00:00,busload_002,1.0305
2012-07-07 20:00:00,busload_003,1.0319
2012-07-07 20:00:00,busload_004,1.0309
2012-07-07 20:00:00,busload_005,1.0305
2012-07-07 20:00:00,busload_006,1.0315
2012-07-07 20:00:00,busload_007,1.0315
2012-07-07 20:00:00,busload_008,1.0318
2012-07-07 20:00:00,busload_009,1.0319
2012-07-07 20:00:00,busload_010,1.0324
2012-07-07 20:00:00,busload_011,1.0318
2012-07-07 20:00:00,busload_012,1.0317
2012-07-07 20:00:00,busload_013,1.0317
2012-07-07 20:00:00,busload_014,1.0314
2012-07-07 20:00:00,busload_015,1.0314
2012-07-07 20:00:00,busload_016,1.0314
2012-07-07 20:00:00,busload_017,1.0323
2012-07-07 20:00:00,busload_018,1.0339
2012-07-07 20:00:00,busload_019,1.0338
2012-07-07 20:00:00,busload_020,1.0338
2012-07-07 20:00:00,busload_021,1.034
2012-07-07 20:00:00,busload_022,1.0317
2012-07-07 20:00:00,busload_023,1.0298
2012-07-07 20:00:00,busload_024,1.0305
2012-07-07 20:00:00,busload_025,1.0339
2012-07-07 20:00:00,busload_026,1.0319
2012-07-07 20:00:00,busload_027,1.0338
2012-07-07 20:00:00,busload_028,1.0338
2012-07-07 20:00:00,busload_029,1.0299
2012-07-07 20:00:00,busload_030,1.0337
2012-07-07 20:00:00,busload_031,1.0319
2012-07-07 20:30:00,vsource,1.0349
2012-07-07 20:30:00,bus_001,1.0341
2012-07-07 20:30:00,bus_002,1.0331
2012-07-07 20:30:00,bus_003,1.0339
2012-07-07 20:30:00,bus_004,1.0338
2012-07-07 20:30:00,bus_005,1.0321
2012-07-07 20:30:00,bus_006,1.0319
2012-07-07 20:30:00,bus_007,1.0318
2012-07-07 20:30:00,bus_008,1.0316
2012-07-07 20:30:00,bus_009,1.0325
2012-07-07 20:30:00,bus_010,1.0322
2012-07-07 20:30:00,bus_011,1.0313
2012-07-07 20:30:00,bus_012,1.031
2012-07-07 20:30:00,bus_013,1.0315
2012-07-07 20:30:00,bus_014,1.0305
2012-07-07 20:30:00,busload_001,1.0304
2012-07-07 20:30:00,busload_002,1.031
2012-07-07 20:30:00,busload_003,1.0321
2012-07-07 20:30:00,busload_004,1.0313
2012-07-07 20:30:00,busload_005,1.031
2012-07-07 20:30:00,busload_006,1.0318
2012-07-07 20:30:00,busload_007,1.0318
2012-07-07 20:30:00,busload_008,1.0321
2012-07-07 20:30:00,busload_009,1.0321
2012-07-07 20:30:00,busload_010,1.0325
2012-07-07 20:30:00,busload_011,1.0319
2012-07-07 20:30:00,busload_012,1.0319
2012-07-07 20:30:00,busload_013,1.0319
2012-07-07 20:30:00,busload_014,1.0315
2012-07-07 20:30:00,busload_015,1.0315
2012-07-07 20:30:00,busload_016,1.0315
2012-07-07 20:30:00,busload_017,1.0324
2012-07-07 20:30:00,busload_018,1.0339
2012-07-07 20:30:00,busload_019,1.0339
2012-07-07 20:30:00,busload_020,1.0339
2012-07-07 20:30:00,busload_021,1.034
2012-07-07 20:30:00,busload_022,1.0319
2012-07-07 20:30:00,busload_023,1.0305
2012-07-07 20:30:00,busload_024,1.031
2012-07-07 20:30:00,busload_025,1.0339
2012-07-07 20:30:00,busload_026,1.0322
2012-07-07 20:30:00,busload_027,1.0338
2012-07-07 20:30:00,busload_028,1.0338
2012-07-07 20:30:00,busload_029,1.0305
2012-07-07 20:30:00,busload_030,1.0337
2012-07-07 20:30:00,busload_031,1.0321
2012-07-07 21:00:00,vsource,1.0349
2012-07-07 21:00:00,bus_001,1.0341
2012-07-07 21:00:00,bus_002,1.0332
2012-07-07 21:00:00,bus_003,1.034
2012-07-07 21:00:00,bus_004,1.0339
2012-07-07 21:00:00,bus_005,1.0322
2012-07-07 21:00:00,bus_006,1.032
2012-07-07 21:00:00,bus_007,1.0319
2012-07-07 21:00:00,bus_008,1.0317
2012-07-07 21:00:00,bus_009,1.0326
2012-07-07 21:00:00,bus_010,1.0323
2012-07-07 21:00:00,bus_011,1.0314
2012-07-07 21:00:00,bus_012,1.0311
2012-07-07 21:00:00,bus_013,1.0317
2012-07-07 21:00:00,bus_014,1.0307
2012-07-07 21:00:00,busload_001,1.0305
2012-07-07 21:00:00,busload_002,1.0311
2012-07-07 21:00:00,busload_003,1.0322
2012-07-07 21:00:00,busload_004,1.0314
2012-07-07 21:00:00,busload_005,1.0311
2012-07-07 21:00:00,busload_006,1.0319
2012-07-07 21:00:00,busload_007,1.0319
2012-07-07 21:00:00,busload_008,1.0322
2012-07-07 21:00:00,busload_009,1.0322
2012-07-07 21:00:00,busload_010,1.0326
2012-07-07 21:00:00,busload_011,1.032
2012-07-07 21:00:00,busload_012,1.032
2012-07-07 21:00:00,busload_013,1.032
2012-07-07 21:00:00,busload_014,1.0317
2012-07-07 21:00:00,busload_015,1.0317
2012-07-07 21:00:00,busload_016,1.0317
2012-07-07 21:00:00,busload_017,1.0325
2012-07-07 21:00:00,busload_018,1.034
2012-07-07 21:00:00,busload_019,1.0339
2012-07-07 21:00:00,busload_020,1.0339
2012-07-07 21:00:00,busload_021,1.0341
2012-07-07 21:00:00,busload_022,1.032
2012-07-07 21:00:00,busload_023,1.0306
2012-07-07 21:00:00,busload_024,1.0311
2012-07-07 21:00:00,busload_025,1.034
2012-07-07 21:00:00,busload_026,1.0323
2012-07-07 21:00:00,busload_027,1.0339
2012-07-07 21:00:00,busload_028,1.0339
2012-07-07 21:00:00,busload_029,1.0306
2012-07-07 21:00:00,busload_030,1.0337
2012-07-07 21:00:00,busload_031,1.0322
2012-07-07 21:30:00,vsource,1.0349
2012-07-07 21:30:00,bus_001,1.034
2012-07-07 21:30:00,bus_002,1.0329
2012-07-07 21:30:00,bus_003,1.0338
2012-07-07 21:30:00,bus_004,1.0337
2012-07-07 21:30:00,bus_005,1.0317
2012-07-07 21:30:00,bus_006,1.0315
2012-07-07 21:30:00,bus_007,1.0312
2012-07-07 21:30:00,bus_008,1.0309
2012-07-07 21:30:00,bus_009,1.0322
2012-07-07 21:30:00,bus_010,1.0317
2012-07-07 21:30:00,bus_011,1.0306
2012-07-07 21:30:00,bus_012,1.0301
2012-07-07 21:30:00,bus_013,1.0312
2012-07-07 21:30:00,bus_014,1.0295
2012-07-07 21:30:00,busload_001,1.0292
2012-07-07 21:30:00,busload_002,1.03
2012-07-07 21:30:00,busload_003,1.0317
2012-07-07 21:30:00,busload_004,1.0305
2012-07-07 21:30:00,busload_005,1.03
2012-07-07 21:30:00,busload_006,1.0312
2012-07-07 21:30:00,busload_007,1.0312
2012-07-07 21:30:00,busload_008,1.0316
2012-07-07 21:30:00,busload_009,1.0317
2012-07-07 21:30:00,busload_010,1.0322
2012-07-07 21:30:00,busload_011,1.0315
2012-07-07 21:30:00,busload_012,1.0315
2012-07-07 21:30:00,busload_013,1.0315
2012-07-07 21:30:00,busload_014,1.0311
2012-07-07 21:30:00,busload_015,1.0312
2012-07-07 21:30:00,busload_016,1.0311
2012-07-07 21:30:00,busload_017,1.0321
2012-07-07 21:30:00,busload_018,1.0338
2012-07-07 21:30:00,busload_019,1.0337
2012-07-07 21:30:00,busload_020,1.0338
2012-07-07 21:30:00,busload_021,1.0339
2012-07-07 21:30:00,busload_022,1.0315
2012-07-07 21:30:00,busload_023,1.0294
2012-07-07 21:30:00,busload_024,1.03
2012-07-07 21:30:00,busload_025,1.0338
2012-07-07 21:30:00,busload_026,1.0317
2012-07-07 21:30:00,busload_027,1.0337
2012-07-07 21:30:00,busload_028,1.0337
2012-07-07 21:30:00,busload_029,1.0294
2012-07-07 21:30:00,busload_030,1.0336
2012-07-07 21:30:00,busload_031,1.0316
2012-07-07 22:00:00,vsource,1.0349
2012-07-07 22:00:00,bus_001,1.0341
2012-07-07 22:00:00,bus_002,1.0331
2012-07-07 22:00:00,bus_003,1.0338
2012-07-07 22:00:00,bus_004,1.0337
2012-07-07 22:00:00,bus_005,1.032
2012-07-07 22:00:00,bus_006,1.0319
2012-07-07 22:00:00,bus_007,1.0316
2012-07-07 22:00:00,bus_008,1.0313
2012-07-07 22:00:00,bus_009,1.0324
2012-07-07 22:00:00,bus_010,1.032
2012-07-07 22:00:00,bus_011,1.0311
2012-07-07 22:00:00,bus_012,1.0306
2012-07-07 22:00:00,bus_013,1.0316
2012-07-07 22:00:00,bus_014,1.0302
2012-07-07 22:00:00,busload_001,1.03
2012-07-07 22:00:00,busload_002,1.0306
2012-07-07 22:00:00,busload_003,1.032
2012-07-07 22:00:00,busload_004,1.031
2012-07-07 22:00:00,busload_005,1.0306
2012-07-07 22:00:00,busload_006,1.0315
2012-07-07 22:00:00,busload_007,1.0316
2012-07-07 22:00:00,busload_008,1.0319
2012-07-07 22:00:00,busload_009,1.032
2012-07-07 22:00:00,busload_010,1.0324
2012-07-07 22:00:00,busload_011,1.0319
2012-07-07 22:00:00,busload_012,1.0319
2012-07-07 22:00:00,busload_013,1.0318
2012-07-07 22:00:00,busload_014,1.0315
2012-07-07 22:00:00,busload_015,1.0315
2012-07-07 22:00:00,busload_016,1.0315
2012-07-07 22:00:00,busload_017,1.0324
2012-07-07 22:00:00,busload_018,1.0338
2012-07-07 22:00:00,busload_019,1.0338
2012-07-07 22:00:00,busload_020,1.0338
2012-07-07 22:00:00,busload_021,1.034
2012-07-07 22:00:00,busload_022,1.0318
2012-07-07 22:00:00,busload_023,1.0302
2012-07-07 22:00:00,busload_024,1.0306
2012-07-07 22:00:00,busload_025,1.034
2012-07-07 22:00:00,busload_026,1.032
2012-07-07 22:00:00,busload_027,1.0337
2012-07-07 22:00:00,busload_028,1.0336
2012-07-07 22:00:00,busload_029,1.0301
2012-07-07 22:00:00,busload_030,1.0337
2012-07-07 22:00:00,busload_031,1.032
2012-07-07 22:30:00,vsource,1.0349
2012-07-07 22:30:00,bus_001,1.0342
2012-07-07 22:30:00,bus_002,1.0333
2012-07-07 22:30:00,bus_003,1.034
2012-07-07 22:30:00,bus_004,1.0339
2012-07-07 22:30:00,bus_005,1.0324
2012-07-07 22:30:00,bus_006,1.0323
2012-07-07 22:30:00,bus_007,1.032
2012-07-07 22:30:00,bus_008,1.0318
2012-07-07 22:30:00,bus_009,1.0328
2012-07-07 22:30:00,bus_010,1.0324
2012-07-07 22:30:00,bus_011,1.0316
2012-07-07 22:30:00,bus_012,1.0313
2012-07-07 22:30:00,bus_013,1.0321
2012-07-07 22:30:00,bus_014,1.0308
2012-07-07 22:30:00,busload_001,1.0307
2012-07-07 22:30:00,busload_002,1.0312
2012-07-07 22:30:00,busload_003,1.0324
2012-07-07 22:30:00,busload_004,1.0316
2012-07-07 22:30:00,busload_005,1.0312
2012-07-07 22:30:00,busload_006,1.032
2012-07-07 22:30:00,busload_007,1.032
2012-07-07 22:30:00,busload_008,1.0323
2012-07-07 22:30:00,busload_009,1.0324
2012-07-07 22:30:00,busload_010,1.0328
2012-07-07 22:30:00,busload_011,1.0323
2012-07-07 22:30:00,busload_012,1.0323
2012-07-07 22:30:00,busload_013,1.0323
2012-07-07 22:30:00,busload_014,1.0321
2012-07-07 22:30:00,busload_015,1.0321
2012-07-07 22:30:00,busload_016,1.0321
2012-07-07 22:30:00,busload_017,1.0327
2012-07-07 22:30:00,busload_018,1.034
2012-07-07 22:30:00,busload_019,1.0339
2012-07-07 22:30:00,busload_020,1.034
2012-07-07 22:30:00,busload_021,1.0341
2012-07-07 22:30:00,busload_022,1.0323
2012-07-07 22:30:00,busload_023,1.0308
2012-07-07 22:30:00,busload_024,1.0312
2012-07-07 22:30:00,busload_025,1.0341
2012-07-07 22:30:00,busload_026,1.0324
2012-07-07 22:30:00,busload_027,1.0339
2012-07-07 22:30:00,busload_028,1.0339
2012-07-07 22:30:00,busload_029,1.0308
2012-07-07 22:30:00,busload_030,1.0339
2012-07-07 22:30:00,busload_031,1.0323
2012-07-07 23:00:00,vsource,1.0349
2012-07-07 23:00:00,bus_001,1.0342
2012-07-07 23:00:00,bus_002,1.0333
2012-07-07 23:00:00,bus_003,1.0341
2012-07-07 23:00:00,bus_004,1.034
2012-07-07 23:00:00,bus_005,1.0322
2012-07-07 23:00:00,bus_006,1.0321
2012-07-07 23:00:00,bus_007,1.0319
2012-07-07 23:00:00,bus_008,1.0317
2012-07-07 23:00:00,bus_009,1.0327
2012-07-07 23:00:00,bus_010,1.0323
2012-07-07 23:00:00,bus_011,1.0315
2012-07-07 23:00:00,bus_012,1.0311
2012-07-07 23:00:00,bus_013,1.0319
2012-07-07 23:00:00,bus_014,1.0306
2012-07-07 23:00:00,busload_001,1.0304
2012-07-07 23:00:00,busload_002,1.0311
2012-07-07 23:00:00,busload_003,1.0322
2012-07-07 23:00:00,busload_004,1.0315
2012-07-07 23:00:00,busload_005,1.0311
2012-07-07 23:00:00,busload_006,1.0319
2012-07-07 23:00:00,busload_007,1.0319
2012-07-07 23:00:00,busload_008,1.0322
2012-07-07 23:00:00,busload_009,1.0322
2012-07-07 23:00:00,busload_010,1.0327
2012-07-07 23:00:00,busload_011,1.0321
2012-07-07 23:00:00,busload_012,1.032
2012-07-07 23:00:00,busload_013,1.032
2012-07-07 23:00:00,busload_014,1.0319
2012-07-07 23:00:00,busload_015,1.0319
2012-07-07 23:00:00,busload_016,1.0319
2012-07-07 23:00:00,busload_017,1.0327
2012-07-07 23:00:00,busload_018,1.0341
2012-07-07 23:00:00,busload_019,1.034
2012-07-07 23:00:00,busload_020,1.034
2012-07-07 23:00:00,busload_021,1.0342
2012-07-07 23:00:00,busload_022,1.0321
2012-07-07 23:00:00,busload_023,1.0306
2012-07-07 23:00:00,busload_024,1.0311
2012-07-07 23:00:00,busload_025,1.0342
2012-07-07 23:00:00,busload_026,1.0323
2012-07-07 23:00:00,busload_027,1.034
2012-07-07 23:00:00,busload_028,1.034
2012-07-07 23:00:00,busload_029,1.0306
2012-07-07 23:00:00,busload_030,1.034
2012-07-07 23:00:00,busload_031,1.0322
2012-07-07 23:30:00,vsource,1.0349
2012-07-07 23:30:00,bus_001,1.0343
2012-07-07 23:30:00,bus_002,1.0336
2012-07-07 23:30:00,bus_003,1.0342
2012-07-07 23:30:00,bus_004,1.0341
2012-07-07 23:30:00,bus_005,1.0326
2012-07-07 23:30:00,bus_006,1.0324
2012-07-07 23:30:00,bus_007,1.0324
2012-07-07 23:30:00,bus_008,1.0322
2012-07-07 23:30:00,bus_009,1.0331
2012-07-07 23:30:00,bus_010,1.0327
2012-07-07 23:30:00,bus_011,1.032
2012-07-07 23:30:00,bus_012,1.0317
2012-07-07 23:30:00,bus_013,1.0322
2012-07-07 23:30:00,bus_014,1.0313
2012-07-07 23:30:00,busload_001,1.0312
2012-07-07 23:30:00,busload_002,1.0316
2012-07-07 23:30:00,busload_003,1.0327
2012-07-07 23:30:00,busload_004,1.032
2012-07-07 23:30:00,busload_005,1.0317
2012-07-07 23:30:00,busload_006,1.0324
2012-07-07 23:30:00,busload_007,1.0324
2012-07-07 23:30:00,busload_008,1.0327
2012-07-07 23:30:00,busload_009,1.0327
2012-07-07 23:30:00,busload_010,1.033
2012-07-07 23:30:00,busload_011,1.0324
2012-07-07 23:30:00,busload_012,1.0324
2012-07-07 23:30:00,busload_013,1.0324
2012-07-07 23:30:00,busload_014,1.0322
2012-07-07 23:30:00,busload_015,1.0322
2012-07-07 23:30:00,busload_016,1.0322
2012-07-07 23:30:00,busload_017,1.033
2012-07-07 23:30:00,busload_018,1.0341
2012-07-07 23:30:00,busload_019,1.0341
2012-07-07 23:30:00,busload_020,1.0341
2012-07-07 23:30:00,busload_021,1.0343
2012-07-07 23:30:00,busload_022,1.0324
2012-07-07 23:30:00,busload_023,1.0313
2012-07-07 23:30:00,busload_024,1.0317
2012-07-07 23:30:00,busload_025,1.0343
2012-07-07 23:30:00,busload_026,1.0327
2012-07-07 23:30:00,busload_027,1.0341
2012-07-07 23:30:00,busload_028,1.034
2012-07-07 23:30:00,busload_029,1.0313
2012-07-07 23:30:00,busload_030,1.034
2012-07-07 23:30:00,busload_031,1.0327
2012-07-08 00:00:00,vsource,1.0349
2012-07-08 00:00:00,bus_001,1.0343
2012-07-08 00:00:00,bus_002,1.0335
2012-07-08 00:00:00,bus_003,1.0341
2012-07-08 00:00:00,bus_004,1.0341
2012-07-08 00:00:00,bus_005,1.0326
2012-07-08 00:00:00,bus_006,1.0325
2012-07-08 00:00:00,bus_007,1.0323
2012-07-08 00:00:00,bus_008,1.0321
2012-07-08 00:00:00,bus_009,1.033
2012-07-08 00:00:00,bus_010,1.0327
2012-07-08 00:00:00,bus_011,1.0319
2012-07-08 00:00:00,bus_012,1.0315
2012-07-08 00:00:00,bus_013,1.0322
2012-07-08 00:00:00,bus_014,1.031
2012-07-08 00:00:00,busload_001,1.0309
2012-07-08 00:00:00,busload_002,1.0314
2012-07-08 00:00:00,busload_003,1.0327
2012-07-08 00:00:00,busload_004,1.0318
2012-07-08 00:00:00,busload_005,1.0315
2012-07-08 00:00:00,busload_006,1.0323
2012-07-08 00:00:00,busload_007,1.0323
2012-07-08 00:00:00,busload_008,1.0327
2012-07-08 00:00:00,busload_009,1.0326
2012-07-08 00:00:00,busload_010,1.033
2012-07-08 00:00:00,busload_011,1.0325
2012-07-08 00:00:00,busload_012,1.0325
2012-07-08 00:00:00,busload_013,1.0324
2012-07-08 00:00:00,busload_014,1.0322
2012-07-08 00:00:00,busload_015,1.0322
2012-07-08 00:00:00,busload_016,1.0322
2012-07-08 00:00:00,busload_017,1.033
2012-07-08 00:00:00,busload_018,1.0341
2012-07-08 00:00:00,busload_019,1.0341
2012-07-08 00:00:00,busload_020,1.034
2012-07-08 00:00:00,busload_021,1.0342
2012-07-08 00:00:00,busload_022,1.0325
2012-07-08 00:00:00,busload_023,1.031
2012-07-08 00:00:00,busload_024,1.0315
2012-07-08 00:00:00,busload_025,1.0342
2012-07-08 00:00:00,busload_026,1.0327
2012-07-08 00:00:00,busload_027,1.0341
2012-07-08 00:00:00,busload_028,1.0341
2012-07-08 00:00:00,busload_029,1.031
2012-07-08 00:00:00,busload_030,1.0341
2012-07-08 00:00:00,busload_031,1.0326
2012-07-08 00:30:00,vsource,1.0349
2012-07-08 00:30:00,bus_001,1.0344
2012-07-08 00:30:00,bus_002,1.0338
2012-07-08 00:30:00,bus_003,1.0343
2012-07-08 00:30:00,bus_004,1.0343
2012-07-08 00:30:00,bus_005,1.033
2012-07-08 00:30:00,bus_006,1.0329
2012-07-08 00:30:00,bus_007,1.0328
2012-07-08 00:30:00,bus_008,1.0326
2012-07-08 00:30:00,bus_009,1.0334
2012-07-08 00:30:00,bus_010,1.0331
2012-07-08 00:30:00,bus_011,1.0325
2012-07-08 00:30:00,bus_012,1.0322
2012-07-08 00:30:00,bus_013,1.0327
2012-07-08 00:30:00,bus_014,1.0318
2012-07-08 00:30:00,busload_001,1.0317
2012-07-08 00:30:00,busload_002,1.0321
2012-07-08 00:30:00,busload_003,1.0331
2012-07-08 00:30:00,busload_004,1.0324
2012-07-08 00:30:00,busload_005,1.0322
2012-07-08 00:30:00,busload_006,1.0328
2012-07-08 00:30:00,busload_007,1.0328
2012-07-08 00:30:00,busload_008,1.0331
2012-07-08 00:30:00,busload_009,1.033
2012-07-08 00:30:00,busload_010,1.0334
2012-07-08 00:30:00,busload_011,1.0329
2012-07-08 00:30:00,busload_012,1.0329
2012-07-08 00:30:00,busload_013,1.0329
2012-07-08 00:30:00,busload_014,1.0327
2012-07-08 00:30:00,busload_015,1.0327
2012-07-08 00:30:00,busload_016,1.0327
2012-07-08 00:30:00,busload_017,1.0333
2012-07-08 00:30:00,busload_018,1.0343
2012-07-08 00:30:00,busload_019,1.0343
2012-07-08 00:30:00,busload_020,1.0343
2012-07-08 00:30:00,busload_021,1.0344
2012-07-08 00:30:00,busload_022,1.0329
2012-07-08 00:30:00,busload_023,1.0318
2012-07-08 00:30:00,busload_024,1.0322
2012-07-08 00:30:00,busload_025,1.0344
2012-07-08 00:30:00,busload_026,1.0331
2012-07-08 00:30:00,busload_027,1.0343
2012-07-08 00:30:00,busload_028,1.0343
2012-07-08 00:30:00,busload_029,1.0318
2012-07-08 00:30:00,busload_030,1.0343
2012-07-08 00:30:00,busload_031,1.033
2012-07-08 01:00:00,vsource,1.0349
2012-07-08 01:00:00,bus_001,1.0345
2012-07-08 01:00:00,bus_002,1.0339
2012-07-08 01:00:00,bus_003,1.0344
2012-07-08 01:00:00,bus_004,1.0343
2012-07-08 01:00:00,bus_005,1.0331
2012-07-08 01:00:00,bus_006,1.0329
2012-07-08 01:00:00,bus_007,1.033
2012-07-08 01:00:00,bus_008,1.0328
2012-07-08 01:00:00,bus_009,1.0335
2012-07-08 01:00:00,bus_010,1.0332
2012-07-08 01:00:00,bus_011,1.0326
2012-07-08 01:00:00,bus_012,1.0324
2012-07-08 01:00:00,bus_013,1.0327
2012-07-08 01:00:00,bus_014,1.0321
2012-07-08 01:00:00,busload_001,1.0319
2012-07-08 01:00:00,busload_002,1.0324
2012-07-08 01:00:00,busload_003,1.0332
2012-07-08 01:00:00,busload_004,1.0326
2012-07-08 01:00:00,busload_005,1.0324
2012-07-08 01:00:00,busload_006,1.033
2012-07-08 01:00:00,busload_007,1.0329
2012-07-08 01:00:00,busload_008,1.0332
2012-07-08 01:00:00,busload_009,1.0332
2012-07-08 01:00:00,busload_010,1.0335
2012-07-08 01:00:00,busload_011,1.0329
2012-07-08 01:00:00,busload_012,1.0329
2012-07-08 01:00:00,busload_013,1.0329
2012-07-08 01:00:00,busload_014,1.0327
2012-07-08 01:00:00,busload_015,1.0327
2012-07-08 01:00:00,busload_016,1.0327
2012-07-08 01:00:00,busload_017,1.0335
2012-07-08 01:00:00,busload_018,1.0344
2012-07-08 01:00:00,busload_019,1.0344
2012-07-08 01:00:00,busload_020,1.0344
2012-07-08 01:00:00,busload_021,1.0345
2012-07-08 01:00:00,busload_022,1.0329
2012-07-08 01:00:00,busload_023,1.0321
2012-07-08 01:00:00,busload_024,1.0324
2012-07-08 01:00:00,busload_025,1.0345
2012-07-08 01:00:00,busload_026,1.0332
2012-07-08 01:00:00,busload_027,1.0343
2012-07-08 01:00:00,busload_028,1.0343
2012-07-08 01:00:00,busload_029,1.0321
2012-07-08 01:00:00,busload_030,1.0343
2012-07-08 01:00:00,busload_031,1.0332
2012-07-08 01:30:00,vsource,1.035
2012-07-08 01:30:00,bus_001,1.0345
2012-07-08 01:30:00,bus_002,1.034
2012-07-08 01:30:00,bus_003,1.0344
2012-07-08 01:30:00,bus_004,1.0344
2012-07-08 01:30:00,bus_005,1.0333
2012-07-08 01:30:00,bus_006,1.0332
2012-07-08 01:30:00,bus_007,1.0332
2012-07-08 01:30:00,bus_008,1.033
2012-07-08 01:30:00,bus_009,1.0336
2012-07-08 01:30:00,bus_010,1.0334
2012-07-08 01:30:00,bus_011,1.0329
2012-07-08 01:30:00,bus_012,1.0327
2012-07-08 01:30:00,bus_013,1.033
2012-07-08 01:30:00,bus_014,1.0325
2012-07-08 01:30:00,busload_001,1.0324
2012-07-08 01:30:00,busload_002,1.0327
2012-07-08 01:30:00,busload_003,1.0334
2012-07-08 01:30:00,busload_004,1.0329
2012-07-08 01:30:00,busload_005,1.0327
2012-07-08 01:30:00,busload_006,1.0332
2012-07-08 01:30:00,busload_007,1.0332
2012-07-08 01:30:00,busload_008,1.0334
2012-07-08 01:30:00,busload_009,1.0333
2012-07-08 01:30:00,busload_010,1.0336
2012-07-08 01:30:00,busload_011,1.0332
2012-07-08 01:30:00,busload_012,1.0332
2012-07-08 01:30:00,busload_013,1.0332
2012-07-08 01:30:00,busload_014,1.033
2012-07-08 01:30:00,busload_015,1.033
2012-07-08 01:30:00,busload_016,1.033
2012-07-08 01:30:00,busload_017,1.0336
2012-07-08 01:30:00,busload_018,1.0344
2012-07-08 01:30:00,busload_019,1.0344
2012-07-08 01:30:00,busload_020,1.0344
2012-07-08 01:30:00,busload_021,1.0345
2012-07-08 01:30:00,busload_022,1.0332
